# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5412043	5412345	+	WP_163233415.1	WP_163233415.1		transcriptional regulator			G3M57_RS24790	303	100	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5412549	5413238	+							G3M57_RS24795	690		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5412549	5413238	+	WP_163233416.1	WP_163233416.1		alternative oxidase			G3M57_RS24795	690	229	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5413451	5414797	-					glmM		G3M57_RS24800	1347		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5413451	5414797	-	WP_056755747.1	WP_056755747.1		phosphoglucosamine mutase	glmM		G3M57_RS24800	1347	448	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5414953	5416785	+					glmS		G3M57_RS24805	1833		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5414953	5416785	+	WP_163233417.1	WP_163233417.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		G3M57_RS24805	1833	610	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5416880	5417632	+							G3M57_RS24810	753		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5416880	5417632	+	WP_163233418.1	WP_163233418.1		helix-turn-helix domain-containing protein			G3M57_RS24810	753	250	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5417739	5420621	-							G3M57_RS24815	2883		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5417739	5420621	-	WP_163233419.1	WP_163233419.1		DUF4982 domain-containing protein			G3M57_RS24815	2883	960	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5420642	5421259	-							G3M57_RS24820	618		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5420642	5421259	-	WP_163233420.1	WP_163233420.1		FCD domain-containing protein			G3M57_RS24820	618	205	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5422710	5425019	-							G3M57_RS24825	2310		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5422710	5425019	-	WP_163233421.1	WP_163233421.1		heparinase II/III-family protein			G3M57_RS24825	2310	769	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5425073	5425735	-							G3M57_RS24830	663		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5425073	5425735	-	WP_163233422.1	WP_163233422.1		putative 2OG-Fe(II) oxygenase			G3M57_RS24830	663	220	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5425742	5428594	-							G3M57_RS24835	2853		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5425742	5428594	-	WP_163233423.1	WP_163233423.1		TonB-dependent receptor plug domain-containing protein			G3M57_RS24835	2853	950	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5428932	5430347	-							G3M57_RS24840	1416		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5428932	5430347	-	WP_163233424.1	WP_163233424.1		amino acid permease			G3M57_RS24840	1416	471	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5430520	5431722	-					rlmN		G3M57_RS24845	1203		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5430520	5431722	-	WP_163233425.1	WP_163233425.1		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN		G3M57_RS24845	1203	400	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5431895	5433745	+							G3M57_RS24850	1851		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5431895	5433745	+	WP_163233426.1	WP_163233426.1		M2 family metallopeptidase			G3M57_RS24850	1851	616	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5433864	5435534	+							G3M57_RS24855	1671		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5433864	5435534	+	WP_244322579.1	WP_244322579.1		pilus assembly protein			G3M57_RS24855	1671	556	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5435652	5436587	-							G3M57_RS24860	936		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5435652	5436587	-	WP_163233428.1	WP_163233428.1		isopenicillin N synthase family oxygenase			G3M57_RS24860	936	311	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5436796	5437470	+							G3M57_RS24865	675		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5436796	5437470	+	WP_057187394.1	WP_057187394.1		OmpA family protein			G3M57_RS24865	675	224	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5437486	5437764	-							G3M57_RS24870	279		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5437486	5437764	-	WP_056756108.1	WP_056756108.1		HPr family phosphocarrier protein			G3M57_RS24870	279	92	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5437761	5438168	-							G3M57_RS24875	408		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5437761	5438168	-	WP_056756109.1	WP_056756109.1		PTS sugar transporter subunit IIA			G3M57_RS24875	408	135	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5438244	5438678	-							G3M57_RS24880	435		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5438244	5438678	-	WP_163233429.1	WP_163233429.1		HPr kinase/phosphorylase			G3M57_RS24880	435	144	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5438675	5440429	-							G3M57_RS24885	1755		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5438675	5440429	-	WP_163233430.1	WP_163233430.1		sensor N-terminal transmembrane domain-containing protein			G3M57_RS24885	1755	584	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5440398	5441108	-							G3M57_RS24890	711		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5440398	5441108	-	WP_056756117.1	WP_056756117.1		response regulator transcription factor			G3M57_RS24890	711	236	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5441341	5443062	+							G3M57_RS24895	1722		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5441341	5443062	+	WP_056756120.1	WP_056756120.1		hypothetical protein			G3M57_RS24895	1722	573	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5443316	5448421	-							G3M57_RS24900	5106		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5443316	5448421	-	WP_163233431.1	WP_163233431.1		DUF4082 domain-containing protein			G3M57_RS24900	5106	1701	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5448636	5448833	-							G3M57_RS24905	198		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5448636	5448833	-	WP_056756126.1	WP_056756126.1		stress-induced protein			G3M57_RS24905	198	65	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5448971	5449900	-							G3M57_RS24910	930		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5448971	5449900	-	WP_230983761.1	WP_230983761.1		hypothetical protein			G3M57_RS24910	930	309	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5450293	5450826	+							G3M57_RS24915	534		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5450293	5450826	+	WP_244322581.1	WP_244322581.1		polysaccharide export protein			G3M57_RS24915	534	177	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5450896	5452260	+							G3M57_RS24920	1365		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5450896	5452260	+	WP_163233432.1	WP_163233432.1		hypothetical protein			G3M57_RS24920	1365	454	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5452146	5453075	+							G3M57_RS24925	930		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5452146	5453075	+	WP_230983763.1	WP_230983763.1		chromosome partitioning protein			G3M57_RS24925	930	309	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5453180	5454583	+							G3M57_RS24930	1404		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5453180	5454583	+	WP_163233433.1	WP_163233433.1		TIGR03016 family PEP-CTERM system-associated outer membrane protein			G3M57_RS24930	1404	467	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5454580	5455464	+							G3M57_RS24935	885		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5454580	5455464	+	WP_163233434.1	WP_163233434.1		DUF3473 domain-containing protein			G3M57_RS24935	885	294	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5455461	5456474	+							G3M57_RS24940	1014		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5455461	5456474	+	WP_163233435.1	WP_163233435.1		FemAB family PEP-CTERM system-associated protein			G3M57_RS24940	1014	337	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5456471	5457688	-							G3M57_RS24945	1218		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5456471	5457688	-	WP_056756148.1	WP_056756148.1		TIGR03087 family PEP-CTERM/XrtA system glycosyltransferase			G3M57_RS24945	1218	405	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5457776	5459758	+					asnB		G3M57_RS24950	1983		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5457776	5459758	+	WP_163233856.1	WP_163233856.1		asparagine synthase (glutamine-hydrolyzing)	asnB		G3M57_RS24950	1983	660	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5459784	5461049	-							G3M57_RS24955	1266		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5459784	5461049	-	WP_163233436.1	WP_163233436.1		glycosyltransferase family 4 protein			G3M57_RS24955	1266	421	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5461306	5462724	+							G3M57_RS24960	1419		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5461306	5462724	+	WP_230983766.1	WP_230983766.1		TIGR03013 family PEP-CTERM/XrtA system glycosyltransferase			G3M57_RS24960	1419	472	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5462721	5463914	+							G3M57_RS24965	1194		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5462721	5463914	+	WP_163233437.1	WP_163233437.1		glycosyltransferase family 4 protein			G3M57_RS24965	1194	397	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5463911	5464939	+							G3M57_RS24970	1029		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5463911	5464939	+	WP_163233438.1	WP_163233438.1		glycosyltransferase family 2 protein			G3M57_RS24970	1029	342	
gene	pseudogene	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5465009	5465134	+							G3M57_RS27665	126		partial;pseudo
CDS	without_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5465009	5465134	+				hypothetical protein			G3M57_RS27665	126		partial;pseudo
gene	pseudogene	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5465336	5465518	+							G3M57_RS27670	183		partial;pseudo
CDS	without_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5465336	5465518	+				transferase			G3M57_RS27670	183		partial;pseudo
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5465515	5466543	+							G3M57_RS24980	1029		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5465515	5466543	+	WP_056756166.1	WP_056756166.1		Gfo/Idh/MocA family oxidoreductase			G3M57_RS24980	1029	342	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5466540	5467664	+							G3M57_RS24985	1125		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5466540	5467664	+	WP_163233439.1	WP_163233439.1		DegT/DnrJ/EryC1/StrS family aminotransferase			G3M57_RS24985	1125	374	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5467664	5468356	+							G3M57_RS24990	693		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5467664	5468356	+	WP_056756173.1	WP_056756173.1		acyltransferase			G3M57_RS24990	693	230	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5468353	5469360	+							G3M57_RS24995	1008		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5468353	5469360	+	WP_163233440.1	WP_163233440.1		NAD-dependent epimerase/dehydratase family protein			G3M57_RS24995	1008	335	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5469357	5470529	+							G3M57_RS25000	1173		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5469357	5470529	+	WP_163233441.1	WP_163233441.1		DegT/DnrJ/EryC1/StrS family aminotransferase			G3M57_RS25000	1173	390	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5470566	5471414	+							G3M57_RS25005	849		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5470566	5471414	+	WP_163233442.1	WP_163233442.1		ABC transporter permease			G3M57_RS25005	849	282	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5471398	5472687	+							G3M57_RS25010	1290		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5471398	5472687	+	WP_163233443.1	WP_163233443.1		ABC transporter ATP-binding protein			G3M57_RS25010	1290	429	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5472684	5473679	+							G3M57_RS25015	996		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5472684	5473679	+	WP_163233444.1	WP_163233444.1		glycosyltransferase			G3M57_RS25015	996	331	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5473676	5474722	+							G3M57_RS25020	1047		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5473676	5474722	+	WP_163233445.1	WP_163233445.1		glycosyltransferase family 8 protein			G3M57_RS25020	1047	348	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5474852	5476852	+							G3M57_RS25025	2001		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5474852	5476852	+	WP_163233446.1	WP_163233446.1		hypothetical protein			G3M57_RS25025	2001	666	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5476860	5478113	+							G3M57_RS25030	1254		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5476860	5478113	+	WP_056756194.1	WP_056756194.1		glycosyltransferase family 4 protein			G3M57_RS25030	1254	417	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5478136	5478408	-							G3M57_RS25035	273		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5478136	5478408	-	WP_163233447.1	WP_163233447.1		hypothetical protein			G3M57_RS25035	273	90	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5478600	5479919	+							G3M57_RS25040	1320		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5478600	5479919	+	WP_163233448.1	WP_163233448.1		putative O-glycosylation ligase, exosortase A system-associated			G3M57_RS25040	1320	439	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5480038	5481018	+					galE		G3M57_RS25045	981		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5480038	5481018	+	WP_163233449.1	WP_163233449.1		UDP-glucose 4-epimerase GalE	galE		G3M57_RS25045	981	326	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5481518	5481784	+							G3M57_RS25050	267		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5481518	5481784	+	WP_163233450.1	WP_163233450.1		hypothetical protein			G3M57_RS25050	267	88	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5481832	5482617	-							G3M57_RS25055	786		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5481832	5482617	-	WP_056756210.1	WP_056756210.1		Crp/Fnr family transcriptional regulator			G3M57_RS25055	786	261	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5482953	5483249	+							G3M57_RS25060	297		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5482953	5483249	+	WP_163233451.1	WP_163233451.1		hypothetical protein			G3M57_RS25060	297	98	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5483653	5485188	+							G3M57_RS25065	1536		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5483653	5485188	+	WP_163233452.1	WP_163233452.1		calcium-binding protein			G3M57_RS25065	1536	511	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5485565	5486749	-					pseC		G3M57_RS25070	1185		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5485565	5486749	-	WP_163233453.1	WP_163233453.1		UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase	pseC		G3M57_RS25070	1185	394	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5486749	5487783	-					pseB		G3M57_RS25075	1035		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5486749	5487783	-	WP_056756218.1	WP_056756218.1		UDP-N-acetylglucosamine 4,6-dehydratase (inverting)	pseB		G3M57_RS25075	1035	344	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5487900	5488307	+							G3M57_RS25080	408		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5487900	5488307	+	WP_056756221.1	WP_056756221.1		hypothetical protein			G3M57_RS25080	408	135	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5488313	5488753	-							G3M57_RS25085	441		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5488313	5488753	-	WP_163233454.1	WP_163233454.1		nucleoside deaminase			G3M57_RS25085	441	146	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5488783	5489199	-							G3M57_RS25090	417		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5488783	5489199	-	WP_163233455.1	WP_163233455.1		type II toxin-antitoxin system VapC family toxin			G3M57_RS25090	417	138	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5489204	5489734	-							G3M57_RS25095	531		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5489204	5489734	-	WP_163233456.1	WP_163233456.1		hypothetical protein			G3M57_RS25095	531	176	
gene	pseudogene	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5489942	5490943	+							G3M57_RS25100	1002		partial;pseudo
CDS	without_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5489942	5490943	+				rRNA pseudouridine synthase			G3M57_RS25100	1002		partial;pseudo
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5491440	5492102	-							G3M57_RS25105	663		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5491440	5492102	-	WP_163233458.1	WP_163233458.1		CDP-alcohol phosphatidyltransferase family protein			G3M57_RS25105	663	220	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5492175	5493149	+							G3M57_RS25110	975		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5492175	5493149	+	WP_163233459.1	WP_163233459.1		phosphatidate cytidylyltransferase			G3M57_RS25110	975	324	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5493152	5493790	+							G3M57_RS25115	639		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5493152	5493790	+	WP_056756237.1	WP_056756237.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			G3M57_RS25115	639	212	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5493795	5494733	-							G3M57_RS25120	939		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5493795	5494733	-	WP_163233460.1	WP_163233460.1		CPBP family intramembrane metalloprotease			G3M57_RS25120	939	312	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5494876	5495514	+							G3M57_RS25125	639		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5494876	5495514	+	WP_163233461.1	WP_163233461.1		TMEM175 family protein			G3M57_RS25125	639	212	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5495519	5496082	+					rsmD		G3M57_RS25130	564		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5495519	5496082	+	WP_163233462.1	WP_163233462.1		16S rRNA (guanine(966)-N(2))-methyltransferase RsmD	rsmD		G3M57_RS25130	564	187	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5496097	5496372	-							G3M57_RS25135	276		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5496097	5496372	-	WP_056756248.1	WP_056756248.1		YjhX family toxin			G3M57_RS25135	276	91	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5496636	5498633	-							G3M57_RS25140	1998		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5496636	5498633	-	WP_056756250.1	WP_056756250.1		AsmA family protein			G3M57_RS25140	1998	665	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5498786	5498890	-							G3M57_RS27675	105		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5498786	5498890	-	WP_230983768.1	WP_230983768.1		hypothetical protein			G3M57_RS27675	105	34	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5498962	5499381	-							G3M57_RS25145	420		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5498962	5499381	-	WP_163233463.1	WP_163233463.1		hypothetical protein			G3M57_RS25145	420	139	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5499535	5500176	+							G3M57_RS25150	642		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5499535	5500176	+	WP_056756253.1	WP_056756253.1		HAD-IA family hydrolase			G3M57_RS25150	642	213	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5500206	5500493	+							G3M57_RS25155	288		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5500206	5500493	+	WP_056756256.1	WP_056756256.1		4a-hydroxytetrahydrobiopterin dehydratase			G3M57_RS25155	288	95	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5500616	5501401	+							G3M57_RS25160	786		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5500616	5501401	+	WP_056756259.1	WP_056756259.1		SDR family oxidoreductase			G3M57_RS25160	786	261	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5501436	5502452	-					bioB		G3M57_RS25165	1017		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5501436	5502452	-	WP_163233464.1	WP_163233464.1		biotin synthase BioB	bioB		G3M57_RS25165	1017	338	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5502561	5504105	+							G3M57_RS25170	1545		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5502561	5504105	+	WP_163233465.1	WP_163233465.1		CHAD domain-containing protein			G3M57_RS25170	1545	514	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5504131	5505153	+							G3M57_RS25175	1023		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5504131	5505153	+	WP_163233466.1	WP_163233466.1		DUF1176 domain-containing protein			G3M57_RS25175	1023	340	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5505252	5506643	+					ahcY		G3M57_RS25180	1392		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5505252	5506643	+	WP_056755022.1	WP_056755022.1		adenosylhomocysteinase	ahcY		G3M57_RS25180	1392	463	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5506700	5507776	-							G3M57_RS25185	1077		
CDS	with_protein	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5506700	5507776	-	WP_163233467.1	WP_163233467.1		M50 family metallopeptidase			G3M57_RS25185	1077	358	
gene	protein_coding	GCF_010977555.1	Primary Assembly	chromosome		NZ_CP048815.1	5508140	5509000	+							G3M57_RS25190	861		
