start,end,score,strand
4399138,4399160,61,-
4399219,4399240,63,-
4402107,4402126,47,-
4405708,4405728,47,+
4407462,4407488,61,-
4408298,4408317,49,-
4408771,4408800,52,-
4409258,4409283,66,-
4410104,4410124,47,-
4410380,4410425,53,-
4411188,4411210,48,-
4411517,4411544,71,-
4414104,4414148,52,+
4416186,4416209,49,+
4417398,4417417,49,-
4417766,4417794,54,-
4418099,4418126,65,-
4419111,4419148,56,-
4419959,4419988,68,-
4421050,4421074,48,+
4421357,4421394,51,-
4421464,4421505,51,-
4422385,4422410,57,+
4424575,4424602,55,-
4426601,4426629,66,-
4427695,4427718,50,-
4432362,4432390,55,-
4433731,4433760,98,+
4437863,4437891,54,-
4438284,4438311,55,-
4439008,4439036,71,-
4441905,4441937,51,+
4445035,4445070,61,-
4447015,4447045,65,-
4449022,4449052,63,+
4449727,4449752,57,-
4450590,4450614,48,-
4451748,4451765,50,+
4452559,4452587,54,-
4453342,4453382,73,-
4455328,4455358,52,+
4457721,4457748,57,+
4458943,4458971,71,-
4460752,4460783,51,-
4461891,4461911,47,-
4468506,4468531,67,-
4470438,4470464,56,-
4470667,4470702,61,-
4470894,4470923,60,-
4470959,4470995,59,-
4471173,4471204,50,-
4471981,4472010,98,-
4475334,4475370,54,+
4475403,4475432,52,+
4475961,4475997,55,+
4476698,4476732,62,-
4477925,4477944,47,-
4478112,4478135,48,+
4480574,4480604,63,-
4482036,4482068,49,+
4482564,4482595,50,-
4482943,4482972,98,-
4484989,4485011,72,-
4486484,4486514,51,-
4487384,4487409,67,-
4488883,4488903,47,+
4488930,4488951,51,-
4489306,4489342,91,-
4490495,4490526,50,+
4490967,4490996,70,-
4492824,4492850,68,-
4493804,4493836,54,-
4495708,4495731,105,-
4496660,4496689,52,+
4497350,4497374,59,-
4499431,4499459,70,-
4499529,4499552,60,-
4499728,4499758,59,-
4500696,4500731,62,-
4500885,4500905,48,+
4501500,4501533,58,-
4502672,4502706,60,-
4503594,4503614,47,-
4503771,4503797,56,-
4506892,4506910,50,-
4507234,4507253,47,-
4509201,4509222,49,-
4509885,4509918,61,-
4513048,4513070,61,-
4513675,4513706,50,-
4514085,4514133,47,-
4516770,4516793,49,-
4517037,4517064,55,-
4520124,4520168,53,-
4520604,4520649,52,+
4520717,4520734,50,+
4520802,4520821,66,-
4522919,4522935,70,-
4523274,4523309,64,-
4525800,4525823,72,-
4526129,4526158,98,+
4526294,4526326,60,+
4526647,4526680,74,+
4526860,4526889,98,+
4526991,4527013,89,-
4527108,4527134,56,+
4528577,4528598,72,-
4528662,4528694,60,+
4528727,4528761,62,+
4529243,4529266,50,-
4530148,4530178,63,+
4532900,4532922,51,-
4533017,4533043,56,-
4533483,4533502,52,-
4534334,4534358,71,-
4536028,4536055,72,-
4536254,4536288,48,-
4538323,4538352,65,-
4538739,4538776,64,-
4540280,4540313,64,-
4542050,4542085,55,-
4542487,4542506,47,+
4543213,4543240,68,-
4543785,4543811,56,+
4544327,4544362,61,+
4545316,4545346,65,+
4546934,4546962,70,-
4550763,4550788,57,-
4551886,4551917,76,-
4552751,4552774,49,-
4557852,4557869,69,-
4558577,4558610,76,-
4559834,4559858,89,-
4560130,4560163,58,-
4560342,4560359,69,-
4560567,4560593,56,-
4560876,4560896,47,+
4561346,4561376,66,+
4562521,4562540,47,+
4563149,4563171,70,-
4564606,4564628,61,+
4565232,4565250,50,-
4565959,4565979,64,-
4567204,4567228,48,+
4567275,4567316,69,-
4567825,4567867,52,-
4569358,4569374,52,-
4571441,4571465,59,-
4572177,4572210,80,-
4581604,4581624,47,+
4582104,4582124,47,-
4583735,4583759,48,-
4584072,4584091,66,-
4586792,4586811,49,+
4588798,4588824,56,-
4591802,4591827,47,-
4592368,4592391,48,+
4593055,4593075,47,-
4593931,4593971,51,+
4596670,4596692,61,+
4599702,4599732,51,+
4601167,4601196,63,-
4601230,4601253,60,-
4603376,4603406,66,-
4604154,4604177,49,+
4609141,4609166,60,-
4610496,4610532,54,+
4610747,4610780,52,-
4611442,4611461,49,-
4615897,4615917,64,-
4616275,4616304,54,-
4617113,4617140,55,+
4618400,4618439,50,-
4619101,4619129,71,-
4619725,4619742,52,+
4620272,4620301,52,+
4620313,4620339,56,+
4620833,4620865,48,-
4623422,4623464,52,-
4624002,4624022,48,+
4624657,4624677,47,-
4625004,4625025,63,-
4625207,4625245,61,-
4625287,4625330,55,-
4625572,4625594,61,-
4626838,4626868,57,-
4627675,4627705,51,-
4631069,4631106,47,+
4631776,4631796,49,-
4632315,4632340,57,-
4633218,4633234,70,-
4634110,4634130,47,-
4634617,4634647,65,+
4635055,4635076,63,-
4635706,4635727,48,-
4637808,4637828,49,-
4638441,4638466,58,+
4641048,4641077,82,-
4641193,4641217,58,-
4643571,4643607,74,+
4645491,4645512,63,+
4648416,4648441,75,-
4649645,4649687,65,+
4649718,4649747,52,+
4650473,4650496,61,-
4651650,4651671,63,-
4654053,4654098,50,+
4655913,4655955,52,-
4658415,4658431,53,-
4658545,4658562,50,+
4666997,4667014,52,-
4668343,4668359,52,-
4676589,4676622,59,+
4680165,4680210,47,-
4681943,4681976,56,-
4686810,4686836,86,-
4688509,4688528,66,-
4690378,4690413,59,-
4692822,4692851,52,-
4695661,4695688,57,-
4697134,4697170,57,-
4697444,4697484,54,-
4698900,4698928,80,-
4701415,4701450,59,-
4701484,4701518,62,+
4701708,4701737,51,-
4702874,4702914,55,+
4703493,4703513,49,+
4704170,4704205,62,-
4704533,4704561,63,+
4705642,4705659,69,-
4706309,4706332,60,+
4706428,4706471,53,-
4707073,4707094,72,+
4707286,4707305,47,-
4707469,4707497,70,-
4707826,4707845,47,+
4707879,4707921,53,+
4710667,4710709,53,+
4711831,4711852,48,-
4715628,4715671,50,+
4717850,4717876,56,-
4718125,4718150,47,-
4718913,4718944,63,-
4721882,4721914,51,-
4723673,4723712,54,+
4727624,4727643,47,-
4727795,4727828,52,-
4729469,4729498,66,-
4730252,4730284,54,+
4733421,4733440,47,-
4736057,4736073,52,-
4738145,4738173,55,-
4740916,4740936,64,-
4744383,4744413,51,+
4747110,4747138,54,+
4748694,4748710,52,-
4750284,4750303,47,+
4750374,4750400,56,-
4750692,4750728,62,-
4751146,4751167,51,-
4751455,4751485,60,-
4751890,4751923,64,+
4755424,4755472,48,+
4757238,4757256,50,-
4757639,4757672,64,-
4758051,4758080,52,-
4758875,4758892,50,-
4759667,4759694,55,-
4759848,4759866,50,-
4759899,4759931,49,-
4761539,4761563,67,+
4761673,4761702,98,-
4761731,4761766,64,-
4761992,4762011,47,+
4763490,4763513,48,-
4764591,4764616,69,+
4765076,4765118,50,-
4765546,4765566,64,-
4766347,4766365,67,-
4766418,4766451,48,+
4767940,4767974,62,-
4770317,4770346,52,+
4771683,4771711,67,+
4772482,4772523,65,+
4775142,4775160,49,+
4777556,4777579,50,-
4778036,4778054,67,-
4778873,4778898,69,-
4780202,4780223,52,-
4780741,4780785,53,-
4781501,4781537,58,-
4781829,4781859,55,-
4782705,4782723,49,-
4784124,4784146,61,+
4785753,4785794,51,-
4786783,4786820,62,+
4789692,4789720,65,+
4792469,4792487,49,+
4793058,4793089,54,-
4794320,4794350,54,-
4794677,4794703,56,-
4797169,4797203,48,+
4800442,4800466,48,-
4805074,4805093,49,-
4806934,4806964,77,-
4807799,4807825,56,-
4807886,4807915,52,-
4809958,4809983,57,+
4813787,4813810,60,-
4819759,4819779,49,-
4820727,4820769,55,-
4821042,4821066,48,-
4824528,4824563,65,-
4829092,4829115,49,-
4830545,4830565,48,-
4835524,4835565,53,-
4836991,4837017,83,-
4838767,4838786,49,-
4840997,4841020,60,-
4841267,4841285,52,-
4841700,4841740,57,-
4842071,4842111,53,-
4842811,4842845,102,-
4845393,4845421,54,-
4848632,4848651,47,-
4849917,4849937,48,+
4851765,4851797,49,-
4855173,4855198,57,-
4855460,4855493,64,-
4856551,4856569,49,-
4856692,4856725,58,-
4863334,4863354,47,+
4864126,4864154,64,-
4872812,4872836,60,+
4875377,4875403,56,+
4877565,4877610,49,-
4879041,4879061,49,-
4880173,4880197,48,-
4883655,4883693,62,-
4886509,4886531,49,-
4887441,4887458,52,-
4894605,4894626,51,-
4896239,4896266,55,-
4896610,4896648,54,-
4898097,4898119,51,-
4900874,4900894,64,-
4900959,4900988,52,+
4903365,4903385,48,+
4903902,4903930,70,-
4904093,4904115,61,-
4905864,4905893,98,+
4908114,4908141,57,-
4912347,4912364,69,-
4914525,4914558,62,-
4915539,4915558,47,+
4916273,4916296,50,-
4917999,4918028,52,-
4919455,4919482,55,+
4924121,4924140,47,+
4924133,4924175,54,-
4928703,4928724,63,+
4930246,4930269,70,-
4932681,4932705,67,-
4935199,4935233,61,+
4938048,4938075,65,-
4940255,4940295,53,-
4940310,4940334,59,-
4940597,4940614,52,-
4943430,4943465,67,+
4945949,4945986,59,+
4950391,4950426,65,-
4951127,4951158,60,-
4951166,4951184,49,+
4954063,4954096,48,+
4954395,4954430,58,+
4955447,4955466,47,-
4955705,4955730,67,-
4956915,4956941,56,+
4960382,4960412,70,-
4962113,4962135,49,-
4964275,4964292,52,-
4965154,4965195,51,-
4965606,4965632,56,-
4967443,4967464,49,-
4967672,4967696,58,-
4968624,4968646,61,-
4969354,4969383,98,-
4969575,4969592,52,-
4969624,4969655,67,-
4970902,4970950,48,-
4970967,4971000,47,+
4971302,4971325,59,+
4971438,4971467,98,-
4971647,4971680,74,-
4971722,4971742,51,+
4971993,4972030,58,-
4972037,4972071,92,+
4972110,4972134,104,-
4972182,4972212,71,-
4972625,4972654,64,-
4972835,4972865,66,-
4972889,4972922,61,-
4975455,4975488,62,-
4976037,4976054,50,-
4976542,4976567,57,-
4977909,4977934,47,-
4978483,4978518,65,-
4984816,4984833,50,-
4986929,4986967,96,-
4987033,4987059,85,-
4987182,4987207,68,-
4988090,4988118,54,+
4988410,4988448,73,-
4988995,4989020,57,+
4989608,4989637,98,-
4991655,4991673,49,-
4992488,4992513,57,-
4992877,4992903,66,-
4993441,4993476,62,+
4994300,4994325,67,-
4994673,4994710,54,-
4995205,4995246,57,+
4995723,4995749,56,-
4996101,4996125,58,-
4996159,4996184,57,-
4996516,4996536,64,-
4999056,4999097,53,+
5000557,5000588,51,+
5000991,5001020,52,+
5005188,5005216,54,-
5006749,5006771,89,-
5006974,5007002,68,-
5007984,5008006,72,-
5008079,5008111,64,-
5010938,5010965,58,+
5012066,5012104,55,-
5012728,5012776,49,+
5014419,5014453,59,-
5015336,5015374,55,-
5020650,5020666,52,-
5020882,5020916,58,-
5021059,5021093,61,-
5023541,5023562,63,-
5025207,5025228,49,-
5026903,5026935,61,-
5027291,5027337,52,+
5028917,5028942,57,+
5029159,5029179,48,-
5030434,5030453,49,+
5031798,5031816,67,+
5033525,5033548,63,-
5035094,5035114,47,+
5040501,5040520,49,+
5041939,5041962,50,-
5044309,5044332,49,-
5047292,5047318,56,+
5047700,5047731,67,-
5047766,5047799,62,-
5052582,5052605,60,-
5053453,5053495,57,-
5054614,5054647,58,-
5055108,5055134,55,-
5056117,5056142,66,-
5058069,5058108,73,+
5063887,5063908,52,+
5064001,5064028,58,-
5069562,5069591,98,+
5071984,5072028,52,+
5073307,5073336,58,+
5073460,5073481,48,+
5075560,5075582,62,-
5075674,5075695,52,+
5078258,5078293,50,-
5078333,5078365,52,-
5079222,5079257,58,-
5079409,5079449,54,-
5082459,5082478,47,-
5083901,5083921,49,-
5084727,5084747,49,+
5085437,5085456,47,-
5085835,5085858,60,-
5085963,5085986,60,+
5088170,5088200,51,+
5088973,5088996,48,-
5089069,5089089,47,+
5089376,5089411,61,-
5093364,5093379,53,-
5093763,5093788,47,-
5094377,5094417,58,-
5097132,5097162,51,-
5097322,5097351,67,-
5097632,5097664,59,+
5097715,5097732,69,+
5097789,5097807,67,-
5098162,5098195,74,+
5098375,5098404,98,+
5098561,5098596,92,-
5098608,5098627,49,-
5101798,5101820,61,-
5103798,5103829,54,+
5108938,5108959,49,-
5108972,5109005,48,+
5109624,5109651,71,+
5114064,5114083,66,+
5114133,5114179,107,-
5114302,5114342,57,+
5114821,5114854,65,-
5116913,5116939,69,+
5119009,5119029,47,-
5119245,5119276,95,+
5120673,5120697,48,+
5120943,5120980,59,+
5121107,5121130,49,-
5121718,5121743,47,-
5123882,5123901,49,+
5124707,5124753,50,-
5128671,5128696,67,-
5128707,5128744,54,-
5129069,5129094,67,-
5129182,5129206,86,+
5129488,5129528,53,+
5129553,5129574,63,+
5129651,5129675,59,+
5130530,5130554,48,+
5131036,5131057,49,-
5131133,5131161,64,-
5131734,5131773,55,-
5133107,5133126,49,-
5134848,5134865,69,-
5135779,5135804,57,-
5136615,5136647,59,+
5140002,5140045,54,-
5144776,5144799,60,-
5147781,5147799,49,-
5148416,5148438,48,-
5149165,5149204,55,+
5150373,5150399,69,-
5152923,5152941,50,-
5152959,5152979,49,+
5153886,5153913,67,-
5154756,5154786,51,+
5156186,5156219,62,-
5158192,5158211,47,+
5158735,5158775,54,-
5161306,5161338,67,+
5161374,5161403,98,-
5163103,5163123,52,+
5163213,5163240,55,-
5163291,5163307,53,-
5163379,5163398,49,-
5164479,5164501,61,-
5168883,5168900,69,-
5169484,5169517,47,+
5169524,5169546,48,-
5170316,5170341,57,-
5171932,5171956,69,-
5173265,5173297,49,-
5174008,5174033,47,+
5174051,5174084,64,+
5176629,5176646,50,+
5176683,5176706,60,+
5176750,5176775,69,+
5179289,5179308,47,-
5179950,5179969,66,-
5183461,5183479,51,-
5184674,5184706,65,-
5185313,5185342,98,+
5185591,5185612,52,-
5185797,5185816,49,-
5188613,5188630,69,-
5189536,5189576,98,-
5189872,5189893,48,-
5192102,5192125,60,+
5194640,5194658,50,+
5195095,5195113,49,+
5195213,5195246,52,-
5197618,5197653,61,-
5203026,5203045,66,-
5203133,5203160,65,-
5203913,5203946,94,-
5207052,5207084,65,-
5207829,5207851,51,-
5207886,5207902,52,-
5208658,5208677,47,+
5209114,5209143,85,+
5210473,5210494,48,+
5211379,5211408,98,+
5211748,5211767,47,+
5214714,5214739,57,-
5216391,5216418,60,-
5216960,5216997,58,-
5217085,5217105,47,+
5217716,5217739,49,-
5218165,5218183,50,-
5218545,5218571,56,-
5218584,5218613,52,-
5221998,5222033,59,+
5224268,5224297,61,-
5226289,5226308,47,-
5226679,5226699,49,-
5226848,5226870,61,-
5227320,5227349,52,-
5227471,5227493,90,-
5227834,5227855,48,-
5228068,5228098,62,+
5228254,5228279,67,-
5229381,5229412,50,+
5231266,5231308,53,-
5231696,5231719,72,-
5232286,5232309,60,-
5232526,5232554,71,-
5232806,5232838,63,-
5233406,5233439,48,-
5233693,5233720,71,-
5234017,5234040,69,-
5234076,5234102,61,-
5234248,5234277,98,-
5234578,5234605,55,+
5240867,5240888,49,-
5241242,5241261,47,+
5242633,5242661,83,-
5244297,5244321,69,-
5244361,5244391,65,-
5245201,5245217,52,+
5245228,5245251,60,+
5246158,5246190,80,+
5246320,5246353,107,-
5246449,5246469,47,-
5249375,5249399,76,-
5249703,5249724,63,-
5250328,5250350,49,-
5250654,5250672,50,-
5250683,5250707,48,-
5254148,5254176,88,-
5254241,5254264,50,-
5255584,5255601,69,+
5255874,5255893,47,-
5256943,5256968,57,-
5257303,5257338,47,-
5257883,5257913,65,-
5258300,5258321,62,-
5258536,5258554,50,-
5259284,5259313,98,+
5261204,5261233,98,+
5262669,5262705,58,+
5263097,5263120,49,-
5264522,5264554,47,-
5265682,5265702,47,-
5266307,5266339,58,-
5267756,5267780,71,-
5267825,5267854,52,+
5269233,5269257,59,-
5272830,5272847,69,+
5277315,5277344,82,-
5278341,5278365,48,-
5279179,5279216,69,+
5279720,5279749,54,+
5279839,5279863,59,-
5279942,5279973,65,+
5279980,5280014,60,-
5280614,5280639,67,-
5280667,5280709,57,-
5282240,5282263,48,+
5283801,5283826,57,-
5285950,5285981,50,-
5287003,5287023,48,-
5287773,5287794,49,-
5288077,5288107,51,-
5288166,5288195,86,-
5289086,5289103,50,-
5290141,5290161,47,+
5290175,5290200,47,-
5290270,5290288,50,-
5292014,5292035,81,-
5294002,5294022,64,-
5294923,5294953,62,-
5296836,5296878,49,-
5297020,5297037,52,+
5301988,5302004,52,+
5302187,5302222,56,-
5302281,5302307,56,-
5304113,5304151,58,-
5307255,5307283,53,-
5316149,5316192,52,-
5316971,5316995,59,-
5317308,5317341,48,-
5320853,5320884,51,+
5320927,5320956,98,-
5322948,5322978,111,-
5323442,5323481,58,-
5323754,5323773,49,-
5324489,5324508,49,-
5327377,5327397,48,+
5328986,5329004,50,-
5329950,5329980,60,-
5332010,5332042,67,+
5332603,5332624,48,-
5333982,5334004,51,-
5334142,5334160,50,-
5334672,5334693,63,-
5335091,5335110,47,-
5336158,5336183,67,+
5337060,5337093,52,+
5338128,5338161,48,+
5338525,5338556,63,-
5339219,5339236,50,-
5339632,5339665,97,-
5339791,5339820,98,-
5340189,5340227,55,+
5341338,5341387,85,-
5341393,5341422,71,+
5341434,5341462,64,-
5341602,5341643,49,-
5341735,5341778,53,-
5342106,5342137,63,-
5342335,5342368,65,+
5342446,5342465,47,-
5342968,5342990,48,+
5343756,5343775,47,-
5344334,5344352,49,+
5345069,5345088,49,-
5345522,5345552,64,+
5346551,5346573,51,-
5347277,5347301,59,-
5347903,5347922,49,-
5348954,5348983,54,+
5349081,5349105,67,-
5350689,5350712,70,-
5351261,5351281,48,-
5351299,5351323,59,+
5353472,5353496,63,-
5354003,5354022,66,-
5354614,5354636,61,-
5357636,5357660,61,-
5360870,5360895,57,-
5361664,5361686,61,+
5362750,5362784,80,-
5362917,5362952,57,-
5364748,5364789,55,-
5364870,5364899,98,-
5364978,5364997,66,+
5365227,5365257,51,+
5365762,5365781,47,-
5365799,5365824,47,+
5365918,5365936,51,-
5365959,5365980,48,+
5366990,5367026,57,+
5370364,5370383,66,-
5370454,5370472,67,+
5370529,5370563,92,-
5370985,5371015,66,+
5371326,5371354,63,-
5371957,5371981,59,-
5372789,5372827,59,-
5373501,5373526,47,+
5375104,5375131,55,+
5375908,5375933,57,-
5376836,5376857,63,-
5378769,5378790,48,+
5378913,5378941,54,+
5378999,5379034,65,+
5380773,5380801,54,+
5380901,5380925,59,+
5380959,5380982,60,+
5381097,5381123,56,+
5381595,5381640,47,+
5382041,5382069,54,-
5384037,5384060,61,-
5384934,5384959,57,-
5385957,5385992,59,-
5386135,5386172,51,-
5388110,5388137,55,+
5388930,5388946,53,+
5391344,5391369,47,+
5391948,5391994,52,+
5393847,5393880,58,-
5395464,5395508,54,-
5396603,5396646,67,-
5396770,5396787,50,-
5399356,5399393,55,+
5399510,5399536,56,-
5399822,5399854,65,-
5400062,5400099,58,-
5400445,5400482,73,-
5402840,5402880,58,-
5403590,5403615,57,+
5404261,5404284,89,-
5405381,5405402,63,+
5405626,5405646,47,-
5407598,5407619,48,+
5409470,5409507,58,-
5412130,5412163,60,-
5413900,5413939,71,+
5415981,5416017,48,+
5416763,5416800,47,+
5418638,5418660,61,+
5421237,5421262,57,+
5423664,5423693,98,+
5425566,5425598,62,-
5426012,5426058,48,-
5427597,5427618,51,+
5429148,5429170,61,-
5433367,5433392,68,-
5437340,5437358,49,+
5439696,5439720,59,-
5440057,5440087,67,-
5441603,5441635,58,-
5441726,5441754,80,+
5442746,5442776,64,-
5444311,5444331,64,-
5444377,5444407,51,-
5446328,5446357,52,-
5447466,5447488,61,-
5448256,5448273,50,+
5449811,5449835,86,+
5451123,5451142,49,-
5451360,5451378,49,-
5453240,5453271,51,-
5455214,5455231,52,-
5455356,5455373,52,+
5456832,5456851,47,-
5458767,5458796,52,-
5459215,5459247,49,+
5460751,5460784,59,+
5463176,5463204,54,+
5463736,5463768,63,-
5464345,5464384,58,-
5466575,5466598,48,-
5467154,5467188,51,-
5469240,5469258,49,-
5469525,5469556,64,-
5470211,5470230,49,+
5471397,5471436,55,-
5471459,5471485,56,+
5471607,5471639,47,-
5471720,5471749,98,-
5471928,5471961,74,-
5472003,5472025,51,+
5472316,5472345,82,+
5472390,5472407,69,-
5472461,5472490,54,-
5474155,5474190,58,+
5474327,5474354,55,+
5474571,5474596,57,+
5477051,5477078,58,+
5477799,5477816,52,+
5482207,5482236,98,+
5482596,5482621,47,-
5483240,5483271,65,-
5486862,5486904,57,+
5488201,5488221,49,-
5488447,5488468,51,-
5493519,5493557,55,+
5493565,5493587,72,-
5494700,5494734,75,+
5495372,5495413,52,+
5496376,5496407,51,+
5496670,5496709,51,+
5497712,5497746,76,-
5498906,5498939,64,+
5499091,5499117,56,-
5499119,5499147,63,-
5499802,5499821,47,+
5500625,5500653,65,+
5500855,5500884,98,-
5500988,5501016,63,+
5502452,5502470,49,-
5503099,5503121,61,+
5503427,5503462,62,-
5503603,5503619,52,-
5503958,5503988,63,-
5506388,5506425,47,-
5506504,5506535,112,-
5506667,5506687,64,-
5507343,5507373,51,-
5509872,5509892,48,-
5510325,5510345,64,-
5512404,5512433,51,-
5515115,5515148,58,+
5516632,5516652,47,+
5516744,5516764,47,-
5517004,5517034,55,-
5517167,5517186,66,-
5517875,5517902,55,-
5518159,5518202,49,+
5519819,5519842,60,+
5521737,5521760,60,-
5521865,5521887,61,+
5522043,5522069,56,-
5522398,5522414,52,-
5522534,5522566,92,+
5522541,5522569,54,-
5523722,5523762,57,-
5523842,5523884,52,-
5525650,5525670,51,-
5526109,5526138,52,-
5528298,5528329,49,-
5529813,5529841,54,-
5530005,5530034,52,-
5530099,5530136,54,-
5530404,5530429,57,+
5531113,5531139,56,-
5532027,5532065,55,+
5534452,5534470,49,-
5535567,5535597,51,-
5537284,5537324,51,-
5539180,5539219,55,+
5542225,5542252,55,-
5546594,5546619,47,+
5548588,5548607,51,-
5549738,5549780,55,-
5549913,5549934,48,-
5550610,5550628,50,-
5550762,5550783,51,-
5550873,5550907,99,-
5550996,5551024,54,-
5551412,5551432,49,+
5555829,5555848,47,-
5555901,5555948,48,-
5559527,5559558,60,-
5560070,5560095,57,-
5560105,5560131,64,-
5563169,5563190,49,+
5563613,5563637,48,-
5566898,5566932,50,+
5567129,5567155,55,-
5568252,5568272,48,-
5569214,5569252,57,-
5570040,5570078,58,-
5571572,5571601,60,+
5573978,5573997,47,-
5574263,5574293,51,+
5576443,5576474,55,+
5576691,5576717,72,-
5578825,5578851,68,-
5581396,5581419,49,-
5581658,5581680,48,-
5581855,5581886,52,-
5581909,5581929,49,+
5582686,5582707,62,-
5582926,5582959,61,+
5583563,5583595,62,+
5584114,5584140,73,-
5584511,5584537,56,-
5585230,5585266,71,+
5589858,5589881,60,+
5591421,5591445,48,-
5592791,5592809,50,-
5594785,5594816,112,+
5594845,5594885,51,-
5596506,5596526,48,-
5596617,5596637,64,-
5597324,5597365,51,-
5597611,5597649,55,-
5598124,5598155,50,+
5598290,5598315,68,+
5600999,5601020,48,-
5601934,5601958,48,-
5602973,5602999,101,-
5603537,5603564,61,-
5604786,5604812,56,+
5605757,5605786,52,-
5607415,5607436,49,-
5610648,5610681,47,+
5610998,5611021,60,-
5611099,5611122,48,+
5613078,5613095,52,-
5615011,5615033,61,+
5616835,5616866,62,-
5622760,5622788,54,-
5622890,5622915,57,+
5623093,5623132,57,-
5623155,5623172,52,-
5626398,5626437,61,-
5626601,5626644,55,+
5627871,5627902,59,-
5629871,5629897,56,-
5630226,5630244,49,+
5632524,5632550,66,-
5632582,5632611,65,-
5632938,5632959,62,-
5633233,5633253,49,-
5633346,5633382,55,-
5635232,5635262,51,-
5635385,5635418,52,+
5635440,5635484,53,-
5635928,5635953,58,+
5639099,5639118,47,-
5639788,5639805,50,-
5641033,5641055,61,-
5641132,5641167,59,+
5642923,5642947,59,+
5648282,5648312,68,-
5649579,5649601,48,-
5649825,5649860,61,-
5650131,5650150,66,+
5650638,5650668,70,-
5651882,5651901,49,+
5654056,5654073,50,-
5655969,5656013,48,-
5657151,5657181,51,-
5657892,5657928,58,+
5658336,5658365,80,-
