# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4075947	4077296	-	WP_013080791.1	WP_013080791.1		HAMP domain-containing histidine kinase			B7G68_RS19055	1350	449	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4077293	4078030	-							B7G68_RS19060	738		old_locus_tag=B7G68_19055
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4077293	4078030	-	WP_013080792.1	WP_013080792.1		SURF1 family protein			B7G68_RS19060	738	245	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4078027	4078416	-					cyoD		B7G68_RS19065	390		old_locus_tag=B7G68_19060
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4078027	4078416	-	WP_013080793.1	WP_013080793.1		cytochrome o ubiquinol oxidase subunit IV	cyoD		B7G68_RS19065	390	129	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4078413	4079039	-					cyoC		B7G68_RS19070	627		old_locus_tag=B7G68_19065
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4078413	4079039	-	WP_013080794.1	WP_013080794.1		cytochrome o ubiquinol oxidase subunit III	cyoC		B7G68_RS19070	627	208	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4079042	4081039	-					cyoB		B7G68_RS19075	1998		old_locus_tag=B7G68_19070
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4079042	4081039	-	WP_013080795.1	WP_013080795.1		cytochrome o ubiquinol oxidase subunit I	cyoB		B7G68_RS19075	1998	665	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4081058	4082119	-					cyoA		B7G68_RS19080	1062		old_locus_tag=B7G68_19075
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4081058	4082119	-	WP_013080796.1	WP_013080796.1		ubiquinol oxidase subunit II	cyoA		B7G68_RS19080	1062	353	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4082349	4083689	+							B7G68_RS19085	1341		old_locus_tag=B7G68_19080
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4082349	4083689	+	WP_013080797.1	WP_013080797.1		MFS transporter			B7G68_RS19085	1341	446	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4083686	4085236	-							B7G68_RS19090	1551		old_locus_tag=B7G68_19085
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4083686	4085236	-	WP_013080798.1	WP_013080798.1		tryptophan 7-halogenase			B7G68_RS19090	1551	516	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4085248	4086783	-							B7G68_RS19095	1536		old_locus_tag=B7G68_19090
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4085248	4086783	-	WP_013080799.1	WP_013080799.1		tryptophan 7-halogenase			B7G68_RS19095	1536	511	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4086940	4090062	-							B7G68_RS19100	3123		old_locus_tag=B7G68_19095
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4086940	4090062	-	WP_083778427.1	WP_083778427.1		TonB-dependent receptor			B7G68_RS19100	3123	1040	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4090698	4091741	+							B7G68_RS19105	1044		old_locus_tag=B7G68_19100
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4090698	4091741	+	WP_013080801.1	WP_013080801.1		LacI family DNA-binding transcriptional regulator			B7G68_RS19105	1044	347	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4091805	4094081	+							B7G68_RS19110	2277		old_locus_tag=B7G68_19105
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4091805	4094081	+	WP_013080802.1	WP_013080802.1		beta-glucosidase			B7G68_RS19110	2277	758	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4094185	4095933	-					nagE		B7G68_RS19115	1749		old_locus_tag=B7G68_19110
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4094185	4095933	-	WP_013080227.1	WP_013080227.1		N-acetylglucosamine-specific PTS transporter subunit IIBC	nagE		B7G68_RS19115	1749	582	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4095939	4098491	-					ptsP		B7G68_RS19120	2553		old_locus_tag=B7G68_19115
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4095939	4098491	-	WP_013080803.1	WP_013080803.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		B7G68_RS19120	2553	850	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4098514	4100787	-							B7G68_RS19125	2274		old_locus_tag=B7G68_19120
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4098514	4100787	-	WP_013080804.1	WP_013080804.1		family 20 glycosylhydrolase			B7G68_RS19125	2274	757	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4100932	4103598	-							B7G68_RS19130	2667		old_locus_tag=B7G68_19125
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4100932	4103598	-	WP_013080805.1	WP_013080805.1		TonB-dependent receptor			B7G68_RS19130	2667	888	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4103855	4104598	+							B7G68_RS19135	744		old_locus_tag=B7G68_19130
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4103855	4104598	+	WP_013080806.1	WP_013080806.1		GntR family transcriptional regulator			B7G68_RS19135	744	247	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4104598	4105734	+					nagA		B7G68_RS19140	1137		old_locus_tag=B7G68_19135
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4104598	4105734	+	WP_013080807.1	WP_013080807.1		N-acetylglucosamine-6-phosphate deacetylase	nagA		B7G68_RS19140	1137	378	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4105803	4108631	-							B7G68_RS19145	2829		old_locus_tag=B7G68_19140
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4105803	4108631	-	WP_013080808.1	WP_013080808.1		TonB-dependent receptor			B7G68_RS19145	2829	942	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4108893	4109363	-							B7G68_RS19150	471		old_locus_tag=B7G68_19145
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4108893	4109363	-	WP_013080809.1	WP_013080809.1		hypothetical protein			B7G68_RS19150	471	156	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4109360	4109962	-							B7G68_RS19155	603		old_locus_tag=B7G68_19150
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4109360	4109962	-	WP_013080810.1	WP_013080810.1		response regulator			B7G68_RS19155	603	200	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4109968	4110348	-							B7G68_RS19160	381		old_locus_tag=B7G68_19155
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4109968	4110348	-	WP_013080811.1	WP_013080811.1		hypothetical protein			B7G68_RS19160	381	126	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4110353	4110922	-							B7G68_RS19165	570		old_locus_tag=B7G68_19160
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4110353	4110922	-	WP_013080812.1	WP_013080812.1		chemotaxis protein CheD			B7G68_RS19165	570	189	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4110919	4111308	-							B7G68_RS19170	390		old_locus_tag=B7G68_19165
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4110919	4111308	-	WP_007675655.1	WP_007675655.1		response regulator			B7G68_RS19170	390	129	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4111313	4112341	-							B7G68_RS19175	1029		old_locus_tag=B7G68_19170
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4111313	4112341	-	WP_013080813.1	WP_013080813.1		chemotaxis response regulator protein-glutamate methylesterase			B7G68_RS19175	1029	342	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4112341	4113213	-							B7G68_RS19180	873		old_locus_tag=B7G68_19175
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4112341	4113213	-	WP_013080814.1	WP_013080814.1		protein-glutamate O-methyltransferase CheR			B7G68_RS19180	873	290	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4113213	4113680	-							B7G68_RS19185	468		old_locus_tag=B7G68_19180
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4113213	4113680	-	WP_013080815.1	WP_013080815.1		chemotaxis protein CheW			B7G68_RS19185	468	155	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4113684	4116002	-							B7G68_RS19190	2319		old_locus_tag=B7G68_19185
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4113684	4116002	-	WP_013080816.1	WP_013080816.1		chemotaxis protein CheA			B7G68_RS19190	2319	772	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4116069	4116434	-							B7G68_RS19195	366		old_locus_tag=B7G68_19190
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4116069	4116434	-	WP_013080817.1	WP_013080817.1		response regulator			B7G68_RS19195	366	121	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4116431	4116715	-							B7G68_RS19200	285		old_locus_tag=B7G68_19195
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4116431	4116715	-	WP_013080818.1	WP_013080818.1		STAS domain-containing protein			B7G68_RS19200	285	94	
gene	pseudogene	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4116715	4118732	-							B7G68_RS19205	2018		pseudo;old_locus_tag=B7G68_19200
CDS	without_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4116715	4118732	-				methyl-accepting chemotaxis protein			B7G68_RS19205	2018		pseudo
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4119033	4119344	+							B7G68_RS19210	312		old_locus_tag=B7G68_19205
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4119033	4119344	+	WP_013080820.1	WP_013080820.1		hypothetical protein			B7G68_RS19210	312	103	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4119469	4121082	-							B7G68_RS19215	1614		old_locus_tag=B7G68_19210
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4119469	4121082	-	WP_013080821.1	WP_013080821.1		globin-coupled sensor protein			B7G68_RS19215	1614	537	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4121329	4122477	-							B7G68_RS19220	1149		old_locus_tag=B7G68_19215
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4121329	4122477	-	WP_013080822.1	WP_013080822.1		acyl-CoA dehydrogenase family protein			B7G68_RS19220	1149	382	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4122582	4124012	-							B7G68_RS19225	1431		old_locus_tag=B7G68_19220
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4122582	4124012	-	WP_013080823.1	WP_013080823.1		amino acid permease			B7G68_RS19225	1431	476	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4124079	4125080	-							B7G68_RS19230	1002		old_locus_tag=B7G68_19225
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4124079	4125080	-	WP_013080824.1	WP_013080824.1		putative sulfate exporter family transporter			B7G68_RS19230	1002	333	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4125077	4125334	-							B7G68_RS22150	258		
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4125077	4125334	-	WP_013080825.1	WP_013080825.1		DUF6356 family protein			B7G68_RS22150	258	85	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4125457	4125924	+							B7G68_RS19235	468		old_locus_tag=B7G68_19230
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4125457	4125924	+	WP_013080826.1	WP_013080826.1		Lrp/AsnC family transcriptional regulator			B7G68_RS19235	468	155	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4125988	4127088	+							B7G68_RS19240	1101		old_locus_tag=B7G68_19235
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4125988	4127088	+	WP_013080827.1	WP_013080827.1		histidinol-phosphate aminotransferase family protein			B7G68_RS19240	1101	366	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4127150	4128163	+							B7G68_RS19245	1014		old_locus_tag=B7G68_19240
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4127150	4128163	+	WP_013080828.1	WP_013080828.1		cupin-like domain-containing protein			B7G68_RS19245	1014	337	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4128203	4128832	-							B7G68_RS19250	630		old_locus_tag=B7G68_19245
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4128203	4128832	-	WP_106907240.1	WP_106907240.1		TetR/AcrR family transcriptional regulator			B7G68_RS19250	630	209	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4129108	4129938	+							B7G68_RS19255	831		old_locus_tag=B7G68_19250
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4129108	4129938	+	WP_013080830.1	WP_013080830.1		UDP-2,3-diacylglucosamine diphosphatase			B7G68_RS19255	831	276	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4129938	4131029	+							B7G68_RS19260	1092		old_locus_tag=B7G68_19255
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4129938	4131029	+	WP_013080831.1	WP_013080831.1		glycosyltransferase family 1 protein			B7G68_RS19260	1092	363	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4131501	4132685	-							B7G68_RS19265	1185		old_locus_tag=B7G68_19260
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4131501	4132685	-	WP_013080832.1	WP_013080832.1		MFS transporter			B7G68_RS19265	1185	394	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4132822	4133736	+							B7G68_RS19270	915		old_locus_tag=B7G68_19265
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4132822	4133736	+	WP_013080833.1	WP_013080833.1		LysR family transcriptional regulator			B7G68_RS19270	915	304	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4133773	4135086	-							B7G68_RS19275	1314		old_locus_tag=B7G68_19270
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4133773	4135086	-	WP_013080834.1	WP_013080834.1		hemolysin family protein			B7G68_RS19275	1314	437	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4135321	4136364	-							B7G68_RS19280	1044		old_locus_tag=B7G68_19275
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4135321	4136364	-	WP_013080835.1	WP_013080835.1		substrate-binding domain-containing protein			B7G68_RS19280	1044	347	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4136432	4137682	-							B7G68_RS19285	1251		old_locus_tag=B7G68_19280
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4136432	4137682	-	WP_013080836.1	WP_013080836.1		porin			B7G68_RS19285	1251	416	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4137948	4138766	-					phnE		B7G68_RS19290	819		old_locus_tag=B7G68_19285
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4137948	4138766	-	WP_013080837.1	WP_013080837.1		phosphonate ABC transporter, permease protein PhnE	phnE		B7G68_RS19290	819	272	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4138775	4139800	-					phnD		B7G68_RS19295	1026		old_locus_tag=B7G68_19290
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4138775	4139800	-	WP_013080838.1	WP_013080838.1		phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	phnD		B7G68_RS19295	1026	341	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4139797	4140606	-					phnC		B7G68_RS19300	810		old_locus_tag=B7G68_19295
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4139797	4140606	-	WP_013080839.1	WP_013080839.1		phosphonate ABC transporter ATP-binding protein	phnC		B7G68_RS19300	810	269	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4140947	4142206	+							B7G68_RS19305	1260		old_locus_tag=B7G68_19300
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4140947	4142206	+	WP_013080840.1	WP_013080840.1		type III PLP-dependent enzyme			B7G68_RS19305	1260	419	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4142314	4144047	+							B7G68_RS19310	1734		old_locus_tag=B7G68_19305
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4142314	4144047	+	WP_013080841.1	WP_013080841.1		hypothetical protein			B7G68_RS19310	1734	577	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4144153	4145904	+							B7G68_RS19315	1752		old_locus_tag=B7G68_19310
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4144153	4145904	+	WP_013080842.1	WP_013080842.1		integral membrane protein-like protein			B7G68_RS19315	1752	583	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4146023	4147072	+							B7G68_RS19320	1050		old_locus_tag=B7G68_19315
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4146023	4147072	+	WP_013080843.1	WP_013080843.1		deoxyhypusine synthase			B7G68_RS19320	1050	349	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4147148	4147927	+							B7G68_RS19325	780		old_locus_tag=B7G68_19320
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4147148	4147927	+	WP_013080844.1	WP_013080844.1		phosphatase PAP2 family protein			B7G68_RS19325	780	259	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4147982	4148470	+							B7G68_RS19330	489		old_locus_tag=B7G68_19325
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4147982	4148470	+	WP_013080845.1	WP_013080845.1		transcriptional repressor			B7G68_RS19330	489	162	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4148524	4148724	+							B7G68_RS19335	201		old_locus_tag=B7G68_19330
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4148524	4148724	+	WP_013080846.1	WP_013080846.1		hypothetical protein			B7G68_RS19335	201	66	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4148880	4149827	+							B7G68_RS19340	948		old_locus_tag=B7G68_19335
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4148880	4149827	+	WP_013080847.1	WP_013080847.1		thioesterase family protein			B7G68_RS19340	948	315	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4149964	4150854	-							B7G68_RS19345	891		old_locus_tag=B7G68_19340
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4149964	4150854	-	WP_013080848.1	WP_013080848.1		alpha/beta hydrolase			B7G68_RS19345	891	296	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4150927	4151361	+							B7G68_RS19350	435		old_locus_tag=B7G68_19345
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4150927	4151361	+	WP_013080849.1	WP_013080849.1		DUF488 domain-containing protein			B7G68_RS19350	435	144	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4151358	4152149	-							B7G68_RS19355	792		old_locus_tag=B7G68_19350
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4151358	4152149	-	WP_013080850.1	WP_013080850.1		SH3 domain-containing protein			B7G68_RS19355	792	263	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4152232	4153092	+							B7G68_RS19360	861		old_locus_tag=B7G68_19355
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4152232	4153092	+	WP_013080851.1	WP_013080851.1		crotonase/enoyl-CoA hydratase family protein			B7G68_RS19360	861	286	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4153508	4154161	+							B7G68_RS19365	654		old_locus_tag=B7G68_19360
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4153508	4154161	+	WP_013080852.1	WP_013080852.1		DUF3885 domain-containing protein			B7G68_RS19365	654	217	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4154287	4155714	-							B7G68_RS19370	1428		old_locus_tag=B7G68_19365
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4154287	4155714	-	WP_013080853.1	WP_013080853.1		alpha/beta hydrolase			B7G68_RS19370	1428	475	
gene	pseudogene	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4155844	4156515	-							B7G68_RS19375	672		partial;pseudo;old_locus_tag=B7G68_19370
CDS	without_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4155844	4156515	-				MipA/OmpV family protein			B7G68_RS19375	672		partial;pseudo
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4156713	4157945	-							B7G68_RS19380	1233		old_locus_tag=B7G68_19375
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4156713	4157945	-	WP_013080855.1	WP_013080855.1		pentapeptide repeat-containing protein			B7G68_RS19380	1233	410	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4158046	4159005	-							B7G68_RS19385	960		old_locus_tag=B7G68_19380
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4158046	4159005	-	WP_013080856.1	WP_013080856.1		magnesium transporter CorA family protein			B7G68_RS19385	960	319	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4159133	4159837	-							B7G68_RS19390	705		old_locus_tag=B7G68_19385
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4159133	4159837	-	WP_013080857.1	WP_013080857.1		CHAP domain-containing protein			B7G68_RS19390	705	234	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4159992	4160363	+							B7G68_RS19395	372		old_locus_tag=B7G68_19390
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4159992	4160363	+	WP_041538376.1	WP_041538376.1		hypothetical protein			B7G68_RS19395	372	123	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4160420	4161208	+							B7G68_RS19400	789		old_locus_tag=B7G68_19395
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4160420	4161208	+	WP_013080858.1	WP_013080858.1		TerC family protein			B7G68_RS19400	789	262	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4161294	4162313	-					pstS		B7G68_RS19405	1020		old_locus_tag=B7G68_19400
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4161294	4162313	-	WP_013080859.1	WP_013080859.1		phosphate ABC transporter substrate-binding protein PstS	pstS		B7G68_RS19405	1020	339	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4162449	4164608	-							B7G68_RS19410	2160		old_locus_tag=B7G68_19405
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4162449	4164608	-	WP_013080860.1	WP_013080860.1		primosomal protein N'			B7G68_RS19410	2160	719	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4164731	4165411	+							B7G68_RS19415	681		old_locus_tag=B7G68_19410
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4164731	4165411	+	WP_013080861.1	WP_013080861.1		DUF484 family protein			B7G68_RS19415	681	226	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4165408	4166337	+							B7G68_RS19420	930		old_locus_tag=B7G68_19415
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4165408	4166337	+	WP_013080862.1	WP_013080862.1		tyrosine recombinase XerC			B7G68_RS19420	930	309	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4166475	4168487	+							B7G68_RS19425	2013		old_locus_tag=B7G68_19420
CDS	with_protein	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4166475	4168487	+	WP_013080863.1	WP_013080863.1		methyl-accepting chemotaxis protein			B7G68_RS19425	2013	670	
gene	protein_coding	GCF_003015125.1	Primary Assembly	chromosome		NZ_CP027850.1	4168583	4168882	-							B7G68_RS19430	300		old_locus_tag=B7G68_19425
