# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2886706	2888223	-							AQ619_RS13475	1518		old_locus_tag=AQ619_13475
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2886706	2888223	-	WP_062148569.1	WP_062148569.1		DUF935 family protein			AQ619_RS13475	1518	505	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2888225	2889943	-							AQ619_RS13480	1719		old_locus_tag=AQ619_13480
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2888225	2889943	-	WP_166504247.1	WP_166504247.1		hypothetical protein			AQ619_RS13480	1719	572	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2889940	2890536	-							AQ619_RS13485	597		old_locus_tag=AQ619_13485
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2889940	2890536	-	WP_062148574.1	WP_062148574.1		DUF3486 family protein			AQ619_RS13485	597	198	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2890541	2890843	-							AQ619_RS13490	303		old_locus_tag=AQ619_13490
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2890541	2890843	-	WP_062148577.1	WP_062148577.1		hypothetical protein			AQ619_RS13490	303	100	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2890840	2891241	-							AQ619_RS13495	402		old_locus_tag=AQ619_13495
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2890840	2891241	-	WP_166504248.1	WP_166504248.1		hypothetical protein			AQ619_RS13495	402	133	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2891256	2891486	-							AQ619_RS18850	231		old_locus_tag=AQ619_13500
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2891256	2891486	-	WP_062148584.1	WP_062148584.1		TraR/DksA C4-type zinc finger protein			AQ619_RS18850	231	76	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2891569	2891730	-							AQ619_RS19160	162		
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2891569	2891730	-	WP_166504250.1	WP_166504250.1		hypothetical protein			AQ619_RS19160	162	53	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2891780	2892316	-							AQ619_RS13505	537		old_locus_tag=AQ619_13505
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2891780	2892316	-	WP_062148587.1	WP_062148587.1		hypothetical protein			AQ619_RS13505	537	178	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2892313	2892585	-							AQ619_RS13510	273		old_locus_tag=AQ619_13510
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2892313	2892585	-	WP_062148590.1	WP_062148590.1		hypothetical protein			AQ619_RS13510	273	90	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2892575	2893120	-							AQ619_RS13515	546		old_locus_tag=AQ619_13515
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2892575	2893120	-	WP_062148593.1	WP_062148593.1		hypothetical protein			AQ619_RS13515	546	181	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2893309	2893689	-							AQ619_RS13520	381		old_locus_tag=AQ619_13520
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2893309	2893689	-	WP_062148596.1	WP_062148596.1		hypothetical protein			AQ619_RS13520	381	126	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2893686	2893904	-							AQ619_RS13525	219		old_locus_tag=AQ619_13525
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2893686	2893904	-	WP_062148599.1	WP_062148599.1		hypothetical protein			AQ619_RS13525	219	72	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2893897	2894430	-							AQ619_RS13530	534		old_locus_tag=AQ619_13530
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2893897	2894430	-	WP_062148602.1	WP_062148602.1		regulatory protein GemA			AQ619_RS13530	534	177	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2894427	2894714	-							AQ619_RS13535	288		old_locus_tag=AQ619_13535
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2894427	2894714	-	WP_062148605.1	WP_062148605.1		hypothetical protein			AQ619_RS13535	288	95	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2894711	2895142	-							AQ619_RS13540	432		old_locus_tag=AQ619_13540
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2894711	2895142	-	WP_062148608.1	WP_062148608.1		hypothetical protein			AQ619_RS13540	432	143	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2895142	2895462	-							AQ619_RS13545	321		old_locus_tag=AQ619_13545
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2895142	2895462	-	WP_062148611.1	WP_062148611.1		hypothetical protein			AQ619_RS13545	321	106	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2895459	2895887	-							AQ619_RS13550	429		old_locus_tag=AQ619_13550
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2895459	2895887	-	WP_062148614.1	WP_062148614.1		hypothetical protein			AQ619_RS13550	429	142	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2895887	2896105	-							AQ619_RS13555	219		old_locus_tag=AQ619_13555
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2895887	2896105	-	WP_062148617.1	WP_062148617.1		hypothetical protein			AQ619_RS13555	219	72	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2896102	2896347	-							AQ619_RS13560	246		old_locus_tag=AQ619_13560
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2896102	2896347	-	WP_062148620.1	WP_062148620.1		hypothetical protein			AQ619_RS13560	246	81	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2896344	2896925	-							AQ619_RS13565	582		old_locus_tag=AQ619_13565
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2896344	2896925	-	WP_062148623.1	WP_062148623.1		hypothetical protein			AQ619_RS13565	582	193	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2897107	2897334	-							AQ619_RS13575	228		old_locus_tag=AQ619_13575
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2897107	2897334	-	WP_062148629.1	WP_062148629.1		hypothetical protein			AQ619_RS13575	228	75	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2897347	2898351	-							AQ619_RS13580	1005		old_locus_tag=AQ619_13580
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2897347	2898351	-	WP_062148632.1	WP_062148632.1		AAA family ATPase			AQ619_RS13580	1005	334	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2898415	2900385	-							AQ619_RS13585	1971		old_locus_tag=AQ619_13585
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2898415	2900385	-	WP_062148635.1	WP_062148635.1		Mu transposase C-terminal domain-containing protein			AQ619_RS13585	1971	656	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2900382	2900870	-							AQ619_RS13590	489		old_locus_tag=AQ619_13590
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2900382	2900870	-	WP_062148638.1	WP_062148638.1		hypothetical protein			AQ619_RS13590	489	162	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2900863	2901789	-							AQ619_RS13595	927		old_locus_tag=AQ619_13595
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2900863	2901789	-	WP_062148642.1	WP_062148642.1		ParB/RepB/Spo0J family partition protein			AQ619_RS13595	927	308	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2901792	2902535	-							AQ619_RS13600	744		old_locus_tag=AQ619_13600
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2901792	2902535	-	WP_062148645.1	WP_062148645.1		hypothetical protein			AQ619_RS13600	744	247	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2902538	2902828	-							AQ619_RS13605	291		old_locus_tag=AQ619_13605
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2902538	2902828	-	WP_062148648.1	WP_062148648.1		helix-turn-helix domain-containing protein			AQ619_RS13605	291	96	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2902841	2903599	+							AQ619_RS19165	759		
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2902841	2903599	+	WP_166504252.1	WP_166504252.1		helix-turn-helix domain-containing protein			AQ619_RS19165	759	252	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2904213	2904479	-							AQ619_RS13615	267		old_locus_tag=AQ619_13615
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2904213	2904479	-	WP_062148654.1	WP_062148654.1		hypothetical protein			AQ619_RS13615	267	88	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2904699	2905091	-							AQ619_RS13620	393		old_locus_tag=AQ619_13620
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2904699	2905091	-	WP_062148656.1	WP_062148656.1		hypothetical protein			AQ619_RS13620	393	130	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2905289	2905780	+							AQ619_RS13625	492		old_locus_tag=AQ619_13625
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2905289	2905780	+	WP_062148658.1	WP_062148658.1		chemotaxis protein CheW			AQ619_RS13625	492	163	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2905881	2906981	+							AQ619_RS13630	1101		old_locus_tag=AQ619_13630
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2905881	2906981	+	WP_062148662.1	WP_062148662.1		Zn-dependent alcohol dehydrogenase			AQ619_RS13630	1101	366	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2907138	2907755	-							AQ619_RS13635	618		old_locus_tag=AQ619_13635
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2907138	2907755	-	WP_062148666.1	WP_062148666.1		hypothetical protein			AQ619_RS13635	618	205	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2907766	2908452	-							AQ619_RS13640	687		old_locus_tag=AQ619_13640
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2907766	2908452	-	WP_062148669.1	WP_062148669.1		hypothetical protein			AQ619_RS13640	687	228	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2909666	2910196	+							AQ619_RS13645	531		old_locus_tag=AQ619_13645
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2909666	2910196	+	WP_062148672.1	WP_062148672.1		hypothetical protein			AQ619_RS13645	531	176	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2910222	2912234	+							AQ619_RS13650	2013		old_locus_tag=AQ619_13650
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2910222	2912234	+	WP_062148676.1	WP_062148676.1		TonB-dependent receptor			AQ619_RS13650	2013	670	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2912541	2913044	+							AQ619_RS13655	504		old_locus_tag=AQ619_13655
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2912541	2913044	+	WP_062148680.1	WP_062148680.1		hypothetical protein			AQ619_RS13655	504	167	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2914014	2915318	+							AQ619_RS13660	1305		old_locus_tag=AQ619_13660
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2914014	2915318	+	WP_166504253.1	WP_166504253.1		M20/M25/M40 family metallo-hydrolase			AQ619_RS13660	1305	434	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2915423	2915899	-							AQ619_RS13665	477		old_locus_tag=AQ619_13665
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2915423	2915899	-	WP_166504254.1	WP_166504254.1		PepSY domain-containing protein			AQ619_RS13665	477	158	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2916020	2917387	-							AQ619_RS13670	1368		old_locus_tag=AQ619_13670
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2916020	2917387	-	WP_062151680.1	WP_062151680.1		peptidoglycan DD-metalloendopeptidase family protein			AQ619_RS13670	1368	455	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2917633	2918328	-					ctrA		AQ619_RS13675	696		old_locus_tag=AQ619_13675
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2917633	2918328	-	WP_062148684.1	WP_062148684.1		cell cycle two-component system response regulator CtrA	ctrA		AQ619_RS13675	696	231	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2918742	2919518	-							AQ619_RS13680	777		old_locus_tag=AQ619_13680
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2918742	2919518	-	WP_062148686.1	WP_062148686.1		LytTR family transcriptional regulator DNA-binding domain-containing protein			AQ619_RS13680	777	258	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2919640	2920662	+							AQ619_RS13685	1023		old_locus_tag=AQ619_13685
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2919640	2920662	+	WP_236849476.1	WP_236849476.1		dienelactone hydrolase			AQ619_RS13685	1023	340	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2920720	2922057	+					fliI		AQ619_RS13690	1338		old_locus_tag=AQ619_13690
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2920720	2922057	+	WP_062148688.1	WP_062148688.1		flagellar protein export ATPase FliI	fliI		AQ619_RS13690	1338	445	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2922054	2922473	+							AQ619_RS13695	420		old_locus_tag=AQ619_13695
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2922054	2922473	+	WP_062148690.1	WP_062148690.1		hypothetical protein			AQ619_RS13695	420	139	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2922490	2922909	-							AQ619_RS13700	420		old_locus_tag=AQ619_13700
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2922490	2922909	-	WP_166504255.1	WP_166504255.1		DUF4282 domain-containing protein			AQ619_RS13700	420	139	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2923029	2925131	-					flhA		AQ619_RS13705	2103		old_locus_tag=AQ619_13705
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2923029	2925131	-	WP_062148696.1	WP_062148696.1		flagellar biosynthesis protein FlhA	flhA		AQ619_RS13705	2103	700	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2925253	2926623	-							AQ619_RS13710	1371		old_locus_tag=AQ619_13710
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2925253	2926623	-	WP_062148699.1	WP_062148699.1		sigma-54 dependent transcriptional regulator			AQ619_RS13710	1371	456	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2926651	2926986	-					fliN		AQ619_RS13715	336		old_locus_tag=AQ619_13715
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2926651	2926986	-	WP_062148702.1	WP_062148702.1		flagellar motor switch protein FliN	fliN		AQ619_RS13715	336	111	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2926992	2927642	-							AQ619_RS13720	651		old_locus_tag=AQ619_13720
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2926992	2927642	-	WP_062148705.1	WP_062148705.1		flagellar assembly protein FliH			AQ619_RS13720	651	216	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2927656	2928678	-					fliG		AQ619_RS13725	1023		old_locus_tag=AQ619_13725
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2927656	2928678	-	WP_062148708.1	WP_062148708.1		flagellar motor switch protein FliG	fliG		AQ619_RS13725	1023	340	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2928678	2930333	-					fliF		AQ619_RS13730	1656		old_locus_tag=AQ619_13730
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2928678	2930333	-	WP_062148712.1	WP_062148712.1		flagellar M-ring protein FliF	fliF		AQ619_RS13730	1656	551	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2930581	2930862	-							AQ619_RS13735	282		old_locus_tag=AQ619_13735
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2930581	2930862	-	WP_062148715.1	WP_062148715.1		DUF1153 domain-containing protein			AQ619_RS13735	282	93	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2931032	2932708	-							AQ619_RS13740	1677		old_locus_tag=AQ619_13740
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2931032	2932708	-	WP_062148718.1	WP_062148718.1		flagellar hook-basal body complex protein			AQ619_RS13740	1677	558	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2932838	2933521	-							AQ619_RS13745	684		old_locus_tag=AQ619_13745
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2932838	2933521	-	WP_062148721.1	WP_062148721.1		flagellar hook assembly protein FlgD			AQ619_RS13745	684	227	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2933536	2935242	-							AQ619_RS19390	1707		old_locus_tag=AQ619_13750
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2933536	2935242	-	WP_084746035.1	WP_084746035.1		flagellar hook-length control protein FliK			AQ619_RS19390	1707	568	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2935647	2937755	+					flgK		AQ619_RS13755	2109		old_locus_tag=AQ619_13755
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2935647	2937755	+	WP_062148726.1	WP_062148726.1		flagellar hook-associated protein FlgK	flgK		AQ619_RS13755	2109	702	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2937765	2938685	+							AQ619_RS13760	921		old_locus_tag=AQ619_13760
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2937765	2938685	+	WP_062148728.1	WP_062148728.1		flagellin			AQ619_RS13760	921	306	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2938729	2939922	+					mnmA		AQ619_RS13765	1194		old_locus_tag=AQ619_13765
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2938729	2939922	+	WP_236849574.1	WP_236849574.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		AQ619_RS13765	1194	397	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2939919	2940386	-							AQ619_RS13770	468		old_locus_tag=AQ619_13770
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2939919	2940386	-	WP_062148734.1	WP_062148734.1		Lrp/AsnC ligand binding domain-containing protein			AQ619_RS13770	468	155	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2940843	2943932	+					putA		AQ619_RS13775	3090		old_locus_tag=AQ619_13775
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2940843	2943932	+	WP_062148737.1	WP_062148737.1		bifunctional proline dehydrogenase/L-glutamate gamma-semialdehyde dehydrogenase PutA	putA		AQ619_RS13775	3090	1029	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2944025	2945410	+							AQ619_RS13780	1386		old_locus_tag=AQ619_13780
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2944025	2945410	+	WP_236849477.1	WP_236849477.1		mannanase			AQ619_RS13780	1386	461	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2945483	2947105	+							AQ619_RS13785	1623		old_locus_tag=AQ619_13785
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2945483	2947105	+	WP_062148740.1	WP_062148740.1		carboxylesterase/lipase family protein			AQ619_RS13785	1623	540	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2947212	2947625	-							AQ619_RS13790	414		old_locus_tag=AQ619_13790
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2947212	2947625	-	WP_062148743.1	WP_062148743.1		hypothetical protein			AQ619_RS13790	414	137	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2947774	2948958	-					carA		AQ619_RS13795	1185		old_locus_tag=AQ619_13795
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2947774	2948958	-	WP_062148746.1	WP_062148746.1		glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA		AQ619_RS13795	1185	394	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2949218	2949502	+							AQ619_RS13800	285		old_locus_tag=AQ619_13800
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2949218	2949502	+	WP_062148750.1	WP_062148750.1		DUF1272 domain-containing protein			AQ619_RS13800	285	94	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2949617	2949760	+							AQ619_RS19175	144		
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2949617	2949760	+	WP_166504256.1	WP_166504256.1		hypothetical protein			AQ619_RS19175	144	47	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2949764	2950927	-							AQ619_RS13805	1164		old_locus_tag=AQ619_13805
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2949764	2950927	-	WP_062148754.1	WP_062148754.1		alpha-hydroxy-acid oxidizing protein			AQ619_RS13805	1164	387	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2951065	2951775	+							AQ619_RS13810	711		old_locus_tag=AQ619_13810
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2951065	2951775	+	WP_236849478.1	WP_236849478.1		HAD family hydrolase			AQ619_RS13810	711	236	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2951732	2952838	-							AQ619_RS13815	1107		old_locus_tag=AQ619_13815
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2951732	2952838	-	WP_062151688.1	WP_062151688.1		acyltransferase			AQ619_RS13815	1107	368	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2952944	2953333	+							AQ619_RS13820	390		old_locus_tag=AQ619_13820
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2952944	2953333	+	WP_062148760.1	WP_062148760.1		group III truncated hemoglobin			AQ619_RS13820	390	129	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2953330	2954043	+							AQ619_RS13825	714		old_locus_tag=AQ619_13825
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2953330	2954043	+	WP_062148763.1	WP_062148763.1		2OG-Fe dioxygenase family protein			AQ619_RS13825	714	237	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2954184	2954576	+							AQ619_RS13830	393		old_locus_tag=AQ619_13830
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2954184	2954576	+	WP_062148766.1	WP_062148766.1		hypothetical protein			AQ619_RS13830	393	130	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2954545	2955453	-							AQ619_RS13835	909		old_locus_tag=AQ619_13835
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2954545	2955453	-	WP_207205005.1	WP_207205005.1		LysR family transcriptional regulator			AQ619_RS13835	909	302	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2955551	2956531	+							AQ619_RS13840	981		old_locus_tag=AQ619_13840
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2955551	2956531	+	WP_062148772.1	WP_062148772.1		NAD(P)-dependent alcohol dehydrogenase			AQ619_RS13840	981	326	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2956588	2958477	+					dnaG		AQ619_RS13845	1890		old_locus_tag=AQ619_13845
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2956588	2958477	+	WP_062148775.1	WP_062148775.1		DNA primase	dnaG		AQ619_RS13845	1890	629	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	2958618	2958902	-							AQ619_RS13850	285		old_locus_tag=AQ619_13850
