# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4022873	4023499	+							CSW64_RS19040	627		old_locus_tag=CSW64_19030
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4022873	4023499	+	WP_099623580.1	WP_099623580.1		glutathione S-transferase			CSW64_RS19040	627	208	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4023601	4024371	-							CSW64_RS19045	771		old_locus_tag=CSW64_19035
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4023601	4024371	-	WP_099623581.1	WP_099623581.1		alpha/beta fold hydrolase			CSW64_RS19045	771	256	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4024462	4025958	-							CSW64_RS19050	1497		old_locus_tag=CSW64_19040
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4024462	4025958	-	WP_099623582.1	WP_099623582.1		S41 family peptidase			CSW64_RS19050	1497	498	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4026025	4027947	-					thrS		CSW64_RS19055	1923		old_locus_tag=CSW64_19045
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4026025	4027947	-	WP_099624350.1	WP_099624350.1		threonine--tRNA ligase	thrS		CSW64_RS19055	1923	640	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4027944	4028186	-					yidD		CSW64_RS19060	243		old_locus_tag=CSW64_19050
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4027944	4028186	-	WP_099623583.1	WP_099623583.1		membrane protein insertion efficiency factor YidD	yidD		CSW64_RS19060	243	80	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4028245	4028712	-							CSW64_RS19065	468		old_locus_tag=CSW64_19055
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4028245	4028712	-	WP_099623584.1	WP_099623584.1		iron-sulfur cluster assembly scaffold protein			CSW64_RS19065	468	155	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4028829	4029290	-							CSW64_RS19070	462		old_locus_tag=CSW64_19060
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4028829	4029290	-	WP_099623585.1	WP_099623585.1		SRPBCC domain-containing protein			CSW64_RS19070	462	153	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4029345	4029632	-							CSW64_RS19075	288		old_locus_tag=CSW64_19065
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4029345	4029632	-	WP_245863769.1	WP_245863769.1		GIY-YIG nuclease family protein			CSW64_RS19075	288	95	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4029768	4031150	-					cysS		CSW64_RS19080	1383		old_locus_tag=CSW64_19070
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4029768	4031150	-	WP_099623586.1	WP_099623586.1		cysteine--tRNA ligase	cysS		CSW64_RS19080	1383	460	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4031318	4031950	+					folE		CSW64_RS19085	633		old_locus_tag=CSW64_19075
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4031318	4031950	+	WP_099623587.1	WP_099623587.1		GTP cyclohydrolase I FolE	folE		CSW64_RS19085	633	210	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4032045	4032548	-							CSW64_RS19090	504		old_locus_tag=CSW64_19080
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4032045	4032548	-	WP_099623588.1	WP_099623588.1		DUF1993 domain-containing protein			CSW64_RS19090	504	167	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4032600	4033466	-							CSW64_RS19095	867		old_locus_tag=CSW64_19085
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4032600	4033466	-	WP_245863914.1	WP_245863914.1		DUF817 domain-containing protein			CSW64_RS19095	867	288	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4033471	4033872	+					hisI		CSW64_RS19100	402		old_locus_tag=CSW64_19090
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4033471	4033872	+	WP_099623590.1	WP_099623590.1		phosphoribosyl-AMP cyclohydrolase	hisI		CSW64_RS19100	402	133	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4033869	4034492	+							CSW64_RS19105	624		old_locus_tag=CSW64_19095
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4033869	4034492	+	WP_099623591.1	WP_099623591.1		LysE family translocator			CSW64_RS19105	624	207	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4034489	4035919	-							CSW64_RS19110	1431		old_locus_tag=CSW64_19100
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4034489	4035919	-	WP_099623592.1	WP_099623592.1		hypothetical protein			CSW64_RS19110	1431	476	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4036053	4036781	+							CSW64_RS19115	729		old_locus_tag=CSW64_19105
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4036053	4036781	+	WP_099623593.1	WP_099623593.1		class I SAM-dependent methyltransferase			CSW64_RS19115	729	242	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4036778	4037167	+							CSW64_RS22120	390		old_locus_tag=CSW64_19110
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4036778	4037167	+	WP_172448629.1	WP_172448629.1		GtrA family protein			CSW64_RS22120	390	129	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4037361	4038383	-							CSW64_RS19125	1023		old_locus_tag=CSW64_19115
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4037361	4038383	-	WP_099623594.1	WP_099623594.1		glycosyltransferase family 2 protein			CSW64_RS19125	1023	340	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4038408	4039526	-							CSW64_RS19130	1119		old_locus_tag=CSW64_19120
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4038408	4039526	-	WP_172448630.1	WP_172448630.1		DUF2029 domain-containing protein			CSW64_RS19130	1119	372	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4039570	4041264	-							CSW64_RS19135	1695		old_locus_tag=CSW64_19125
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4039570	4041264	-	WP_099623596.1	WP_099623596.1		alkaline phosphatase D family protein			CSW64_RS19135	1695	564	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4041449	4044043	-							CSW64_RS19140	2595		old_locus_tag=CSW64_19130
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4041449	4044043	-	WP_099623597.1	WP_099623597.1		TonB-dependent receptor			CSW64_RS19140	2595	864	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4044390	4045427	+							CSW64_RS19145	1038		old_locus_tag=CSW64_19135
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4044390	4045427	+	WP_099623598.1	WP_099623598.1		helix-turn-helix domain-containing protein			CSW64_RS19145	1038	345	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4045485	4046204	+							CSW64_RS19150	720		old_locus_tag=CSW64_19140
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4045485	4046204	+	WP_099623599.1	WP_099623599.1		CPBP family intramembrane metalloprotease			CSW64_RS19150	720	239	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4046287	4047300	+							CSW64_RS19155	1014		old_locus_tag=CSW64_19145
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4046287	4047300	+	WP_099623600.1	WP_099623600.1		RluA family pseudouridine synthase			CSW64_RS19155	1014	337	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4047422	4048105	+							CSW64_RS19160	684		old_locus_tag=CSW64_19150
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4047422	4048105	+	WP_099623601.1	WP_099623601.1		hypothetical protein			CSW64_RS19160	684	227	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4048304	4049200	+					rpoH		CSW64_RS19165	897		old_locus_tag=CSW64_19155
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4048304	4049200	+	WP_099623602.1	WP_099623602.1		RNA polymerase sigma factor RpoH	rpoH		CSW64_RS19165	897	298	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4049274	4050083	-							CSW64_RS19170	810		old_locus_tag=CSW64_19160
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4049274	4050083	-	WP_245863770.1	WP_245863770.1		response regulator			CSW64_RS19170	810	269	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4050149	4051285	-							CSW64_RS19175	1137		old_locus_tag=CSW64_19165
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4050149	4051285	-	WP_099623603.1	WP_099623603.1		hypothetical protein			CSW64_RS19175	1137	378	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4051367	4052653	-							CSW64_RS19180	1287		old_locus_tag=CSW64_19170
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4051367	4052653	-	WP_099623604.1	WP_099623604.1		adenylosuccinate synthase			CSW64_RS19180	1287	428	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4052792	4053637	-							CSW64_RS19185	846		old_locus_tag=CSW64_19175
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4052792	4053637	-	WP_099623605.1	WP_099623605.1		tetratricopeptide repeat protein			CSW64_RS19185	846	281	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4053717	4055096	+							CSW64_RS19190	1380		old_locus_tag=CSW64_19180
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4053717	4055096	+	WP_099623606.1	WP_099623606.1		leucyl aminopeptidase family protein			CSW64_RS19190	1380	459	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4055093	4055935	+							CSW64_RS19195	843		old_locus_tag=CSW64_19185
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4055093	4055935	+	WP_099623607.1	WP_099623607.1		NlpC/P60 family protein			CSW64_RS19195	843	280	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4055940	4056956	-							CSW64_RS19200	1017		old_locus_tag=CSW64_19190
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4055940	4056956	-	WP_245863771.1	WP_245863771.1		beta-lactamase family protein			CSW64_RS19200	1017	338	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4057059	4057961	-							CSW64_RS19205	903		old_locus_tag=CSW64_19195
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4057059	4057961	-	WP_099623608.1	WP_099623608.1		DUF4350 domain-containing protein			CSW64_RS19205	903	300	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4058054	4058731	-							CSW64_RS19210	678		old_locus_tag=CSW64_19200
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4058054	4058731	-	WP_099623609.1	WP_099623609.1		cytochrome c family protein			CSW64_RS19210	678	225	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4058900	4059640	+							CSW64_RS19215	741		old_locus_tag=CSW64_19205
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4058900	4059640	+	WP_099623610.1	WP_099623610.1		3-deoxy-manno-octulosonate cytidylyltransferase			CSW64_RS19215	741	246	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4059637	4060500	+							CSW64_RS19220	864		old_locus_tag=CSW64_19210
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4059637	4060500	+	WP_099623611.1	WP_099623611.1		prephenate dehydratase			CSW64_RS19220	864	287	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4060678	4061115	+							CSW64_RS19225	438		old_locus_tag=CSW64_19215
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4060678	4061115	+	WP_099623612.1	WP_099623612.1		MAPEG family protein			CSW64_RS19225	438	145	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4061223	4062149	-					nudC		CSW64_RS19230	927		old_locus_tag=CSW64_19220
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4061223	4062149	-	WP_099624355.1	WP_099624355.1		NAD(+) diphosphatase	nudC		CSW64_RS19230	927	308	
gene	SRP_RNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4062230	4062325	+					ffs		CSW64_RS19235	96		old_locus_tag=CSW64_19225
ncRNA	SRP_RNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4062230	4062325	+				signal recognition particle sRNA small type	ffs		CSW64_RS19235	96		
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4062497	4064341	+							CSW64_RS19240	1845		old_locus_tag=CSW64_19230
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4062497	4064341	+	WP_099624356.1	WP_099624356.1		DNA polymerase III subunit gamma/tau			CSW64_RS19240	1845	614	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4064495	4065289	+							CSW64_RS19245	795		old_locus_tag=CSW64_19235
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4064495	4065289	+	WP_099623613.1	WP_099623613.1		SDR family oxidoreductase			CSW64_RS19245	795	264	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4065298	4065621	+							CSW64_RS19250	324		old_locus_tag=CSW64_19240
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4065298	4065621	+	WP_099623614.1	WP_099623614.1		YbaB/EbfC family nucleoid-associated protein			CSW64_RS19250	324	107	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4065810	4066412	+					recR		CSW64_RS19255	603		old_locus_tag=CSW64_19245
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4065810	4066412	+	WP_099623615.1	WP_099623615.1		recombination mediator RecR	recR		CSW64_RS19255	603	200	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4066579	4067865	+							CSW64_RS19260	1287		old_locus_tag=CSW64_19250
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4066579	4067865	+	WP_099623616.1	WP_099623616.1		DNA recombination protein RmuC			CSW64_RS19260	1287	428	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4068016	4068573	+					def		CSW64_RS19265	558		old_locus_tag=CSW64_19255
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4068016	4068573	+	WP_099623617.1	WP_099623617.1		peptide deformylase	def		CSW64_RS19265	558	185	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4068649	4068984	-							CSW64_RS19270	336		old_locus_tag=CSW64_19260
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4068649	4068984	-	WP_099623618.1	WP_099623618.1		cell surface protein			CSW64_RS19270	336	111	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4069075	4070001	+					fmt		CSW64_RS19275	927		old_locus_tag=CSW64_19265
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4069075	4070001	+	WP_099623619.1	WP_099623619.1		methionyl-tRNA formyltransferase	fmt		CSW64_RS19275	927	308	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4070001	4070738	+					truA		CSW64_RS19280	738		old_locus_tag=CSW64_19270
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4070001	4070738	+	WP_099623620.1	WP_099623620.1		tRNA pseudouridine(38-40) synthase TruA	truA		CSW64_RS19280	738	245	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4070748	4071131	-							CSW64_RS19285	384		old_locus_tag=CSW64_19275
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4070748	4071131	-	WP_099623621.1	WP_099623621.1		DUF3597 domain-containing protein			CSW64_RS19285	384	127	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4071232	4071669	-							CSW64_RS19290	438		old_locus_tag=CSW64_19280
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4071232	4071669	-	WP_099623622.1	WP_099623622.1		PaaI family thioesterase			CSW64_RS19290	438	145	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4071734	4072312	+							CSW64_RS19295	579		old_locus_tag=CSW64_19285
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4071734	4072312	+	WP_099623623.1	WP_099623623.1		TetR/AcrR family transcriptional regulator			CSW64_RS19295	579	192	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4072279	4073439	-					dapE		CSW64_RS19300	1161		old_locus_tag=CSW64_19290
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4072279	4073439	-	WP_099623624.1	WP_099623624.1		succinyl-diaminopimelate desuccinylase	dapE		CSW64_RS19300	1161	386	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4073618	4074244	+							CSW64_RS19305	627		old_locus_tag=CSW64_19295
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4073618	4074244	+	WP_099623625.1	WP_099623625.1		hypothetical protein			CSW64_RS19305	627	208	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4074256	4074666	-							CSW64_RS19310	411		old_locus_tag=CSW64_19300
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4074256	4074666	-	WP_099623626.1	WP_099623626.1		hypothetical protein			CSW64_RS19310	411	136	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4075094	4075939	-					dapD		CSW64_RS19315	846		old_locus_tag=CSW64_19305
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4075094	4075939	-	WP_099623627.1	WP_099623627.1		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase	dapD		CSW64_RS19315	846	281	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4075936	4076598	-							CSW64_RS19320	663		old_locus_tag=CSW64_19310
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4075936	4076598	-	WP_099623628.1	WP_099623628.1		pyrimidine 5'-nucleotidase			CSW64_RS19320	663	220	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4076595	4077509	-					argB		CSW64_RS19325	915		old_locus_tag=CSW64_19315
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4076595	4077509	-	WP_099623629.1	WP_099623629.1		acetylglutamate kinase	argB		CSW64_RS19325	915	304	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4077897	4078649	+							CSW64_RS19330	753		old_locus_tag=CSW64_19320
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4077897	4078649	+	WP_099623630.1	WP_099623630.1		alpha/beta fold hydrolase			CSW64_RS19330	753	250	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4078646	4078879	-							CSW64_RS19335	234		old_locus_tag=CSW64_19325
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4078646	4078879	-	WP_172448632.1	WP_172448632.1		type II toxin-antitoxin system RelE/ParE family toxin			CSW64_RS19335	234	77	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4078921	4079118	-							CSW64_RS19340	198		old_locus_tag=CSW64_19330
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4078921	4079118	-	WP_099623632.1	WP_099623632.1		hypothetical protein			CSW64_RS19340	198	65	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4079157	4080608	-							CSW64_RS19345	1452		old_locus_tag=CSW64_19335
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4079157	4080608	-	WP_099623633.1	WP_099623633.1		AMP nucleosidase			CSW64_RS19345	1452	483	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4080705	4081619	+					htpX		CSW64_RS19350	915		old_locus_tag=CSW64_19340
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4080705	4081619	+	WP_099623634.1	WP_099623634.1		zinc metalloprotease HtpX	htpX		CSW64_RS19350	915	304	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4081750	4083003	+							CSW64_RS19355	1254		old_locus_tag=CSW64_19345
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4081750	4083003	+	WP_099623635.1	WP_099623635.1		dicarboxylate/amino acid:cation symporter			CSW64_RS19355	1254	417	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4083085	4083849	+							CSW64_RS19360	765		old_locus_tag=CSW64_19350
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4083085	4083849	+	WP_099623636.1	WP_099623636.1		crotonase/enoyl-CoA hydratase family protein			CSW64_RS19360	765	254	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4083851	4084297	+							CSW64_RS19365	447		old_locus_tag=CSW64_19355
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4083851	4084297	+	WP_099623637.1	WP_099623637.1		PaaI family thioesterase			CSW64_RS19365	447	148	
gene	tRNA	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4084391	4084480	+							CSW64_RS19370	90		old_locus_tag=CSW64_19360
tRNA		GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4084391	4084480	+				tRNA-Ser			CSW64_RS19370	90		anticodon=CGA
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4084529	4084930	+							CSW64_RS19375	402		old_locus_tag=CSW64_19365
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4084529	4084930	+	WP_099623638.1	WP_099623638.1		hypothetical protein			CSW64_RS19375	402	133	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4084927	4086291	-							CSW64_RS19380	1365		old_locus_tag=CSW64_19370
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4084927	4086291	-	WP_099623639.1	WP_099623639.1		hypothetical protein			CSW64_RS19380	1365	454	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4086495	4087580	+							CSW64_RS19385	1086		old_locus_tag=CSW64_19375
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4086495	4087580	+	WP_099623640.1	WP_099623640.1		substrate-binding domain-containing protein			CSW64_RS19385	1086	361	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4087755	4089242	-							CSW64_RS19390	1488		old_locus_tag=CSW64_19380
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4087755	4089242	-	WP_099623641.1	WP_099623641.1		NAD(P)/FAD-dependent oxidoreductase			CSW64_RS19390	1488	495	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4089472	4091874	+							CSW64_RS19395	2403		old_locus_tag=CSW64_19385
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4089472	4091874	+	WP_245863915.1	WP_245863915.1		prolyl oligopeptidase family serine peptidase			CSW64_RS19395	2403	800	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4091877	4092311	+							CSW64_RS19400	435		old_locus_tag=CSW64_19390
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4091877	4092311	+	WP_099623643.1	WP_099623643.1		DUF695 domain-containing protein			CSW64_RS19400	435	144	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4092321	4092425	-							CSW64_RS22370	105		old_locus_tag=CSW64_19395
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4092321	4092425	-	WP_099623644.1	WP_099623644.1		hypothetical protein			CSW64_RS22370	105	34	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4092469	4093281	+					modA		CSW64_RS19410	813		old_locus_tag=CSW64_19400
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4092469	4093281	+	WP_216361210.1	WP_216361210.1		molybdate ABC transporter substrate-binding protein	modA		CSW64_RS19410	813	270	
gene	protein_coding	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4093282	4093830	-							CSW64_RS22125	549		old_locus_tag=CSW64_19405
CDS	with_protein	GCF_002749615.1	Primary Assembly	chromosome		NZ_CP024201.1	4093282	4093830	-	WP_099623645.1	WP_099623645.1		hypothetical protein			CSW64_RS22125	549	182	
