# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5146331	5146930	+							C1707_RS26320	600		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5146331	5146930	+	WP_164467442.1	WP_164467442.1		hypothetical protein			C1707_RS26320	600	199	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5146927	5147151	-							C1707_RS23465	225		old_locus_tag=C1707_23440
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5146927	5147151	-	WP_240633804.1	WP_240633804.1		helix-turn-helix transcriptional regulator			C1707_RS23465	225	74	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5147334	5147819	+							C1707_RS26325	486		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5147334	5147819	+	WP_145998291.1	WP_145998291.1		hypothetical protein			C1707_RS26325	486	161	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5147982	5148257	+							C1707_RS23475	276		old_locus_tag=C1707_23450
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5147982	5148257	+	WP_101711380.1	WP_101711380.1		hypothetical protein			C1707_RS23475	276	91	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5148254	5148430	+							C1707_RS26330	177		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5148254	5148430	+	WP_164467443.1	WP_164467443.1		hypothetical protein			C1707_RS26330	177	58	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5148791	5149108	+							C1707_RS26335	318		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5148791	5149108	+	WP_145998292.1	WP_145998292.1		hypothetical protein			C1707_RS26335	318	105	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5149147	5150211	+							C1707_RS23480	1065		old_locus_tag=C1707_23455
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5149147	5150211	+	WP_164467444.1	WP_164467444.1		tyrosine-type recombinase/integrase			C1707_RS23480	1065	354	
gene	tRNA	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5150312	5150386	+							C1707_RS23485	75		old_locus_tag=C1707_23460
tRNA		GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5150312	5150386	+				tRNA-Gly			C1707_RS23485	75		anticodon=CCC
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5150470	5151057	+							C1707_RS23490	588		old_locus_tag=C1707_23465
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5150470	5151057	+	WP_101711382.1	WP_101711382.1		HD domain-containing protein			C1707_RS23490	588	195	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5151139	5151627	+							C1707_RS23495	489		old_locus_tag=C1707_23470
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5151139	5151627	+	WP_101711383.1	WP_101711383.1		hypothetical protein			C1707_RS23495	489	162	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5151635	5152525	-							C1707_RS23500	891		old_locus_tag=C1707_23475
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5151635	5152525	-	WP_101711384.1	WP_101711384.1		TraB/GumN family protein			C1707_RS23500	891	296	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5152573	5153247	-							C1707_RS23505	675		old_locus_tag=C1707_23480
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5152573	5153247	-	WP_101711385.1	WP_101711385.1		hypothetical protein			C1707_RS23505	675	224	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5153249	5153443	-							C1707_RS23510	195		old_locus_tag=C1707_23485
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5153249	5153443	-	WP_101711386.1	WP_101711386.1		helix-turn-helix transcriptional regulator			C1707_RS23510	195	64	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5153451	5153903	-							C1707_RS23515	453		old_locus_tag=C1707_23490
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5153451	5153903	-	WP_101711387.1	WP_101711387.1		hypothetical protein			C1707_RS23515	453	150	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5153986	5154252	-							C1707_RS23520	267		old_locus_tag=C1707_23495
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5153986	5154252	-	WP_101711388.1	WP_101711388.1		hypothetical protein			C1707_RS23520	267	88	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5154421	5155305	-							C1707_RS23525	885		old_locus_tag=C1707_23500
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5154421	5155305	-	WP_101711389.1	WP_101711389.1		kinase			C1707_RS23525	885	294	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5155333	5156208	-							C1707_RS23530	876		old_locus_tag=C1707_23505
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5155333	5156208	-	WP_101711390.1	WP_101711390.1		TraB/GumN family protein			C1707_RS23530	876	291	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5156285	5157313	-							C1707_RS23535	1029		old_locus_tag=C1707_23510
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5156285	5157313	-	WP_101711391.1	WP_101711391.1		2'-deoxycytidine 5'-triphosphate deaminase			C1707_RS23535	1029	342	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5157548	5158732	+					metZ		C1707_RS23540	1185		old_locus_tag=C1707_23515
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5157548	5158732	+	WP_101711392.1	WP_101711392.1		O-succinylhomoserine sulfhydrylase	metZ		C1707_RS23540	1185	394	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5158713	5159177	+					apaG		C1707_RS23545	465		old_locus_tag=C1707_23520
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5158713	5159177	+	WP_101711393.1	WP_101711393.1		Co2+/Mg2+ efflux protein ApaG	apaG		C1707_RS23545	465	154	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5159250	5159885	+							C1707_RS23550	636		old_locus_tag=C1707_23525
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5159250	5159885	+	WP_101711394.1	WP_101711394.1		hypothetical protein			C1707_RS23550	636	211	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5159982	5160269	+							C1707_RS23555	288		old_locus_tag=C1707_23530
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5159982	5160269	+	WP_101711395.1	WP_101711395.1		hypothetical protein			C1707_RS23555	288	95	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5160414	5161322	-							C1707_RS23560	909		old_locus_tag=C1707_23535
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5160414	5161322	-	WP_101711396.1	WP_101711396.1		Hsp33 family molecular chaperone			C1707_RS23560	909	302	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5161476	5162795	-							C1707_RS23570	1320		old_locus_tag=C1707_23545
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5161476	5162795	-	WP_164467445.1	WP_164467445.1		amidohydrolase			C1707_RS23570	1320	439	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5162916	5163650	+							C1707_RS23575	735		old_locus_tag=C1707_23550
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5162916	5163650	+	WP_101711397.1	WP_101711397.1		NUDIX hydrolase			C1707_RS23575	735	244	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5163653	5164099	+							C1707_RS23580	447		old_locus_tag=C1707_23555
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5163653	5164099	+	WP_101711398.1	WP_101711398.1		DUF6265 family protein			C1707_RS23580	447	148	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5164181	5164348	+					rpmG		C1707_RS23585	168		old_locus_tag=C1707_23560
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5164181	5164348	+	WP_010920317.1	WP_010920317.1		50S ribosomal protein L33	rpmG		C1707_RS23585	168	55	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5164472	5165191	+							C1707_RS23590	720		old_locus_tag=C1707_23565
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5164472	5165191	+	WP_101711411.1	WP_101711411.1		glutaminyl-peptide cyclotransferase			C1707_RS23590	720	239	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5165354	5166718	-							C1707_RS23595	1365		old_locus_tag=C1707_23570
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5165354	5166718	-	WP_101711399.1	WP_101711399.1		PleD family two-component system response regulator			C1707_RS23595	1365	454	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5166725	5167093	-							C1707_RS23600	369		old_locus_tag=C1707_23575
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5166725	5167093	-	WP_101711412.1	WP_101711412.1		response regulator			C1707_RS23600	369	122	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5167217	5167873	+							C1707_RS23605	657		old_locus_tag=C1707_23580
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5167217	5167873	+	WP_101711400.1	WP_101711400.1		hypothetical protein			C1707_RS23605	657	218	
gene	pseudogene	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5167884	5169139	+							C1707_RS23610	1256		pseudo;old_locus_tag=C1707_23585
CDS	without_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5167884	5169139	+				DNA polymerase IV			C1707_RS23610	1256		pseudo
gene	pseudogene	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5169166	5169257	+							C1707_RS26885	92		partial;pseudo
CDS	without_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5169166	5169257	+				hypothetical protein			C1707_RS26885	92		partial;pseudo
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5169342	5170238	-							C1707_RS23615	897		old_locus_tag=C1707_23590
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5169342	5170238	-	WP_101711401.1	WP_101711401.1		LysR family transcriptional regulator ArgP			C1707_RS23615	897	298	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5170306	5170947	+							C1707_RS23620	642		old_locus_tag=C1707_23595
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5170306	5170947	+	WP_101711402.1	WP_101711402.1		LysE/ArgO family amino acid transporter			C1707_RS23620	642	213	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5171036	5171605	+							C1707_RS23625	570		old_locus_tag=C1707_23600
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5171036	5171605	+	WP_240633805.1	WP_240633805.1		hypothetical protein			C1707_RS23625	570	189	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5171608	5171904	+							C1707_RS23630	297		old_locus_tag=C1707_23605
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5171608	5171904	+	WP_101711404.1	WP_101711404.1		transcriptional regulator			C1707_RS23630	297	98	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5171926	5172804	-							C1707_RS23635	879		old_locus_tag=C1707_23610
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5171926	5172804	-	WP_101711405.1	WP_101711405.1		hypothetical protein			C1707_RS23635	879	292	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5172880	5174037	-					rodA		C1707_RS23640	1158		old_locus_tag=C1707_23615
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5172880	5174037	-	WP_101711406.1	WP_101711406.1		rod shape-determining protein RodA	rodA		C1707_RS23640	1158	385	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5174034	5176073	-					mrdA		C1707_RS23645	2040		old_locus_tag=C1707_23620
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5174034	5176073	-	WP_101711407.1	WP_101711407.1		penicillin-binding protein 2	mrdA		C1707_RS23645	2040	679	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5176078	5176587	-							C1707_RS23650	510		old_locus_tag=C1707_23625
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5176078	5176587	-	WP_101711413.1	WP_101711413.1		hypothetical protein			C1707_RS23650	510	169	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5176584	5177705	-					mreC		C1707_RS23655	1122		old_locus_tag=C1707_23630
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5176584	5177705	-	WP_123170802.1	WP_123170802.1		rod shape-determining protein MreC	mreC		C1707_RS23655	1122	373	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5177755	5178798	-							C1707_RS23660	1044		old_locus_tag=C1707_23635
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5177755	5178798	-	WP_010919417.1	WP_010919417.1		rod shape-determining protein			C1707_RS23660	1044	347	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5179165	5180043	-							C1707_RS23665	879		old_locus_tag=C1707_23640
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5179165	5180043	-	WP_101713726.1	WP_101713726.1		DMT family transporter			C1707_RS23665	879	292	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5180040	5180624	-							C1707_RS23670	585		old_locus_tag=C1707_23645
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5180040	5180624	-	WP_101713725.1	WP_101713725.1		class I SAM-dependent methyltransferase			C1707_RS23670	585	194	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5180748	5181221	+							C1707_RS23675	474		old_locus_tag=C1707_23650
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5180748	5181221	+	WP_101713724.1	WP_101713724.1		hypothetical protein			C1707_RS23675	474	157	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5181264	5182853	-							C1707_RS23680	1590		old_locus_tag=C1707_23655
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5181264	5182853	-	WP_101713723.1	WP_101713723.1		2-isopropylmalate synthase			C1707_RS23680	1590	529	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5183100	5183813	-							C1707_RS23685	714		old_locus_tag=C1707_23660
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5183100	5183813	-	WP_101713735.1	WP_101713735.1		TVP38/TMEM64 family protein			C1707_RS23685	714	237	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5184031	5184696	+							C1707_RS23690	666		old_locus_tag=C1707_23665
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5184031	5184696	+	WP_101713722.1	WP_101713722.1		ParA family protein			C1707_RS23690	666	221	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5184759	5185292	+							C1707_RS23695	534		old_locus_tag=C1707_23670
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5184759	5185292	+	WP_101713721.1	WP_101713721.1		NAD(P)H-dependent oxidoreductase			C1707_RS23695	534	177	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5185408	5185992	-							C1707_RS23705	585		old_locus_tag=C1707_23680
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5185408	5185992	-	WP_101713720.1	WP_101713720.1		hypothetical protein			C1707_RS23705	585	194	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5186279	5187481	+							C1707_RS23710	1203		old_locus_tag=C1707_23685
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5186279	5187481	+	WP_101713719.1	WP_101713719.1		pyridoxal phosphate-dependent aminotransferase			C1707_RS23710	1203	400	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5187681	5187917	-							C1707_RS23715	237		old_locus_tag=C1707_23690
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5187681	5187917	-	WP_101713718.1	WP_101713718.1		DUF2171 domain-containing protein			C1707_RS23715	237	78	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5188072	5188659	+							C1707_RS23720	588		old_locus_tag=C1707_23695
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5188072	5188659	+	WP_101713717.1	WP_101713717.1		glutathione S-transferase			C1707_RS23720	588	195	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5188656	5189573	+							C1707_RS23725	918		old_locus_tag=C1707_23700
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5188656	5189573	+	WP_101713716.1	WP_101713716.1		PmoA family protein			C1707_RS23725	918	305	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5189579	5189755	+							C1707_RS23730	177		old_locus_tag=C1707_23705
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5189579	5189755	+	WP_101713715.1	WP_101713715.1		DUF4169 family protein			C1707_RS23730	177	58	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5189756	5190328	+							C1707_RS23735	573		old_locus_tag=C1707_23710
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5189756	5190328	+	WP_101713714.1	WP_101713714.1		hypothetical protein			C1707_RS23735	573	190	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5190336	5190500	-							C1707_RS26340	165		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5190336	5190500	-	WP_164467446.1	WP_164467446.1		hypothetical protein			C1707_RS26340	165	54	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5190596	5191528	+							C1707_RS23740	933		old_locus_tag=C1707_23715
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5190596	5191528	+	WP_101713713.1	WP_101713713.1		LysR substrate-binding domain-containing protein			C1707_RS23740	933	310	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5191533	5193341	-							C1707_RS23745	1809		old_locus_tag=C1707_23720
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5191533	5193341	-	WP_101713712.1	WP_101713712.1		VWA domain-containing protein			C1707_RS23745	1809	602	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5193415	5194197	-							C1707_RS23750	783		old_locus_tag=C1707_23725
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5193415	5194197	-	WP_101713711.1	WP_101713711.1		Coq4 family protein			C1707_RS23750	783	260	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5194289	5194498	+							C1707_RS23755	210		old_locus_tag=C1707_23730
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5194289	5194498	+	WP_101713710.1	WP_101713710.1		ribbon-helix-helix domain-containing protein			C1707_RS23755	210	69	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5194603	5194824	-							C1707_RS23760	222		old_locus_tag=C1707_23735
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5194603	5194824	-	WP_101713709.1	WP_101713709.1		hypothetical protein			C1707_RS23760	222	73	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5194855	5195061	-							C1707_RS23765	207		old_locus_tag=C1707_23740
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5194855	5195061	-	WP_101713708.1	WP_101713708.1		hypothetical protein			C1707_RS23765	207	68	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5195172	5197589	+							C1707_RS23770	2418		old_locus_tag=C1707_23745
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5195172	5197589	+	WP_101713707.1	WP_101713707.1		DUF3553 domain-containing protein			C1707_RS23770	2418	805	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5197586	5198110	+							C1707_RS23775	525		old_locus_tag=C1707_23750
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5197586	5198110	+	WP_240633806.1	WP_240633806.1		MOSC domain-containing protein			C1707_RS23775	525	174	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5198107	5198955	-							C1707_RS26345	849		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5198107	5198955	-	WP_145998401.1	WP_145998401.1		hypothetical protein			C1707_RS26345	849	282	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5199182	5200324	-							C1707_RS23785	1143		old_locus_tag=C1707_23760
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5199182	5200324	-	WP_101713705.1	WP_101713705.1		PepSY domain-containing protein			C1707_RS23785	1143	380	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5200324	5202486	-							C1707_RS23790	2163		old_locus_tag=C1707_23765
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5200324	5202486	-	WP_101713704.1	WP_101713704.1		TonB-dependent receptor			C1707_RS23790	2163	720	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5202568	5202975	-							C1707_RS23795	408		old_locus_tag=C1707_23770
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5202568	5202975	-	WP_101713703.1	WP_101713703.1		VOC family protein			C1707_RS23795	408	135	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5203071	5203595	-							C1707_RS23800	525		old_locus_tag=C1707_23775
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5203071	5203595	-	WP_101713733.1	WP_101713733.1		sugar O-acetyltransferase			C1707_RS23800	525	174	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5203812	5206865	+							C1707_RS23805	3054		old_locus_tag=C1707_23780
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5203812	5206865	+	WP_164467447.1	WP_164467447.1		DUF3857 domain-containing protein			C1707_RS23805	3054	1017	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5206866	5207747	-							C1707_RS23810	882		old_locus_tag=C1707_23785
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5206866	5207747	-	WP_101713701.1	WP_101713701.1		LysR family transcriptional regulator			C1707_RS23810	882	293	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5207878	5209074	+							C1707_RS23815	1197		old_locus_tag=C1707_23790
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5207878	5209074	+	WP_101713700.1	WP_101713700.1		MFS transporter			C1707_RS23815	1197	398	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5209245	5210174	-							C1707_RS23820	930		old_locus_tag=C1707_23795
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5209245	5210174	-	WP_101713699.1	WP_101713699.1		Gfo/Idh/MocA family oxidoreductase			C1707_RS23820	930	309	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5210276	5211301	+							C1707_RS23825	1026		old_locus_tag=C1707_23800
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5210276	5211301	+	WP_101713698.1	WP_101713698.1		NADP-dependent oxidoreductase			C1707_RS23825	1026	341	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5211504	5211710	-							C1707_RS26890	207		
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5211504	5211710	-	WP_240633807.1	WP_240633807.1		hypothetical protein			C1707_RS26890	207	68	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5212139	5214133	+					mdoH		C1707_RS23840	1995		old_locus_tag=C1707_23815
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5212139	5214133	+	WP_101713732.1	WP_101713732.1		glucans biosynthesis glucosyltransferase MdoH	mdoH		C1707_RS23840	1995	664	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5214301	5215203	+							C1707_RS23845	903		old_locus_tag=C1707_23820
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	5214301	5215203	+	WP_101713695.1	WP_101713695.1		cobalamin biosynthesis protein CbiG			C1707_RS23845	903	300	
